crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769949418.0215719,2,3,3,0,0,10.9200,0.0000,6.52,0.0000
1,1769949509.4930584,2,24,24,0,0,11.3314,0.0000,171.43,0.0000
2,1769949548.4449015,2,29,29,0,0,11.5328,0.0000,362.50,0.0000
3,1769949566.2617924,2,5,5,0,0,10.9743,0.0000,12.50,0.0000
4,1769949607.722731,2,8,8,0,0,10.7075,0.0000,17.39,0.0000
5,1769949730.4636652,2,34,34,0,0,11.5696,0.0000,1700.00,0.0000
6,1769949784.3223245,2,16,16,0,0,11.5594,0.0000,72.73,0.0000
7,1769949803.6121285,2,4,4,0,0,11.5436,0.0000,9.52,0.0000
8,1769949865.2234967,2,30,30,0,0,11.3409,0.0000,166.67,0.0000
9,1769949939.3451152,2,33,33,0,0,11.4334,0.0000,412.50,0.0000
10,1769950011.6651795,2,27,27,0,0,11.1253,0.0000,96.43,0.0000
11,1769950029.6722956,2,5,5,0,0,12.0165,0.0000,13.16,0.0000
12,1769950088.725676,2,30,30,0,0,11.0505,0.0000,500.00,0.0000
13,1769950163.172798,2,23,23,0,0,10.6512,0.0000,104.55,0.0000
14,1769950199.6528041,2,18,18,0,0,11.0894,0.0000,75.00,0.0000
