crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769955185.1873302,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769955216.6979132,2,3,0,3,0,32.0478,0.0000,16.67,0.0000
2,1769955256.3072052,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1769955357.5193715,2,18,0,18,0,32.8021,0.0000,37.50,0.0000
4,1769955392.328288,2,12,0,12,0,32.0708,0.0000,35.29,0.0000
5,1769955472.0084312,2,13,0,13,0,32.6907,0.0000,29.55,0.0000
6,1769955482.2096431,2,21,0,21,0,32.8798,0.0000,61.76,0.0000
7,1769955486.039302,2,15,0,15,0,32.1989,0.0000,39.47,0.0000
8,1769955538.3087318,2,16,0,16,0,33.0681,0.0000,36.36,0.0000
9,1769955560.5583675,2,13,0,13,0,31.9010,0.0000,36.11,0.0000
10,1769955742.7092903,2,28,0,28,0,32.2174,0.0000,200.00,0.0000
11,1769955875.3278356,2,7,0,7,0,32.4733,0.0000,26.92,0.0000
12,1769955926.0685048,2,18,0,18,0,32.5758,0.0000,50.00,0.0000
13,1769955985.2885013,2,13,0,13,0,32.4785,0.0000,27.08,0.0000
14,1769956003.9077463,2,5,0,5,0,32.0663,0.0000,9.62,0.0000
15,1769956033.4484854,2,13,0,13,0,32.8490,0.0000,30.95,0.0000
16,1769956049.1887705,2,18,0,18,0,32.9502,0.0000,56.25,0.0000
17,1769956086.7289417,2,24,0,24,0,32.0271,0.0000,200.00,0.0000
18,1769956141.3887615,2,20,0,20,0,32.4423,0.0000,52.63,0.0000
