crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769955510.3614538,2,21,21,0,0,19.2902,0.0000,70.00,0.0000
1,1769955514.1405177,2,5,5,0,0,19.5076,0.0000,10.00,0.0000
2,1769955531.9006615,2,5,5,0,0,18.4585,0.0000,10.00,0.0000
3,1769955577.0321958,2,14,14,0,0,18.8907,0.0000,38.89,0.0000
4,1769955589.8019826,2,15,15,0,0,19.2650,0.0000,37.50,0.0000
5,1769955656.8712256,2,4,4,0,0,19.0750,0.0000,13.33,0.0000
6,1769955659.8106754,2,3,3,0,0,18.8154,0.0000,6.82,0.0000
7,1769955681.0905485,2,8,8,0,0,17.9953,0.0000,30.77,0.0000
8,1769955687.9610107,2,16,16,0,0,19.4926,0.0000,57.14,0.0000
9,1769955792.7708223,2,15,15,0,0,18.9552,0.0000,34.09,0.0000
10,1769955820.6909654,2,13,13,0,0,19.5093,0.0000,43.33,0.0000
11,1769955889.8903925,2,3,3,0,0,18.8778,0.0000,6.52,0.0000
12,1769955898.481912,2,24,24,0,0,19.0791,0.0000,171.43,0.0000
13,1769955978.8616917,2,30,30,0,0,18.3250,0.0000,125.00,0.0000
14,1769956112.3611321,2,9,9,0,0,19.0280,0.0000,25.00,0.0000
15,1769956123.8997753,2,12,12,0,0,18.8969,0.0000,27.27,0.0000
16,1769956139.8206313,2,7,7,0,0,19.0139,0.0000,15.91,0.0000
