crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769955314.4304435,2,9,0,9,0,49.0242,0.0000,19.57,0.0000
1,1769955445.68046,2,17,0,17,0,49.2016,0.0000,32.69,0.0000
2,1769955462.3097622,2,7,0,7,0,49.5794,0.0000,12.50,0.0000
3,1769955471.7300832,2,9,0,9,0,49.7844,0.0000,21.43,0.0000
4,1769955539.2694752,2,3,0,3,0,50.1253,0.0000,5.77,0.0000
5,1769955650.5714567,2,15,0,15,0,49.4622,0.0000,44.12,0.0000
6,1769955652.9805558,2,18,0,18,0,50.0459,0.0000,56.25,0.0000
7,1769955660.9407988,2,26,0,26,0,49.7083,0.0000,92.86,0.0000
8,1769955673.00026,2,15,0,15,0,49.8170,0.0000,39.47,0.0000
9,1769955795.3704653,2,19,0,19,0,49.7492,0.0000,55.88,0.0000
10,1769955798.9903553,2,14,0,14,0,49.7252,0.0000,38.89,0.0000
11,1769955810.9202745,2,13,0,13,0,50.1637,0.0000,34.21,0.0000
12,1769955825.569696,2,9,0,9,0,50.1168,0.0000,16.07,0.0000
13,1769955838.090363,2,8,0,8,0,49.4848,0.0000,20.00,0.0000
14,1769955859.7094378,2,2,0,2,0,47.8365,0.0000,4.55,0.0000
15,1769955929.57005,2,10,0,10,0,49.5555,0.0000,25.00,0.0000
16,1769955981.5709867,2,11,0,11,0,49.2275,0.0000,23.91,0.0000
17,1769955990.5715759,2,15,0,15,0,49.5275,0.0000,41.67,0.0000
18,1769956019.4597125,2,10,0,10,0,49.0419,0.0000,31.25,0.0000
19,1769956112.8203466,2,13,0,13,0,49.2922,0.0000,27.08,0.0000
