crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769955277.88905,2,21,21,0,0,31.8319,0.0000,75.00,0.0000
1,1769955295.8283377,2,32,32,0,0,32.2999,0.0000,114.29,0.0000
2,1769955348.0569339,2,10,10,0,0,32.1280,0.0000,26.32,0.0000
3,1769955362.5181608,2,12,12,0,0,31.6119,0.0000,30.00,0.0000
4,1769955429.8184354,2,33,33,0,0,31.2460,0.0000,206.25,0.0000
5,1769955604.3292468,2,21,21,0,0,31.6704,0.0000,58.33,0.0000
6,1769955704.4274392,2,7,7,0,0,31.7753,0.0000,15.22,0.0000
7,1769955710.2866786,2,3,3,0,0,32.2872,0.0000,5.77,0.0000
8,1769955770.8068206,2,7,7,0,0,31.6803,0.0000,20.59,0.0000
9,1769955914.98713,2,4,4,0,0,32.5150,0.0000,8.00,0.0000
10,1769955954.7780402,2,23,23,0,0,31.8819,0.0000,104.55,0.0000
11,1769955984.276722,2,9,9,0,0,31.6502,0.0000,18.75,0.0000
12,1769956019.2671144,2,7,7,0,0,31.6482,0.0000,15.91,0.0000
13,1769956019.7157953,2,5,5,0,0,31.7496,0.0000,10.42,0.0000
14,1769956061.0478554,2,11,11,0,0,31.6593,0.0000,26.19,0.0000
15,1769956071.836733,2,6,6,0,0,31.9909,0.0000,11.11,0.0000
16,1769956085.2471478,2,11,11,0,0,31.3871,0.0000,36.67,0.0000
17,1769956145.1968129,2,5,5,0,0,31.7902,0.0000,9.62,0.0000
