crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769949402.3652618,2,3,3,0,0,48.1842,0.0000,7.14,0.0000
1,1769949445.6774516,2,35,35,0,0,48.1961,0.0000,218.75,0.0000
2,1769949460.8859746,2,5,5,0,0,48.2030,0.0000,10.42,0.0000
3,1769949496.6467233,2,28,28,0,0,47.8721,0.0000,140.00,0.0000
4,1769949502.726853,2,28,28,0,0,48.6667,0.0000,140.00,0.0000
5,1769949557.0655496,2,5,5,0,0,47.6873,0.0000,11.90,0.0000
6,1769949604.1355,2,4,4,0,0,48.5659,0.0000,6.67,0.0000
7,1769949607.678814,2,31,31,0,0,47.8604,0.0000,155.00,0.0000
8,1769949611.0981076,2,17,17,0,0,47.7136,0.0000,65.38,0.0000
9,1769949695.0060744,2,14,14,0,0,47.7408,0.0000,77.78,0.0000
10,1769949702.8169298,2,18,18,0,0,47.6587,0.0000,90.00,0.0000
11,1769949820.9357188,2,3,3,0,0,48.4072,0.0000,8.33,0.0000
12,1769949929.6454406,2,5,5,0,0,48.1373,0.0000,10.00,0.0000
13,1769949963.327362,2,35,35,0,0,48.5323,0.0000,250.00,0.0000
14,1769950055.218752,2,28,28,0,0,48.1138,0.0000,155.56,0.0000
15,1769950060.185377,2,4,4,0,0,47.8955,0.0000,8.00,0.0000
16,1769950081.1070065,2,28,28,0,0,48.2517,0.0000,127.27,0.0000
17,1769950240.8855515,2,6,6,0,0,48.6990,0.0000,12.50,0.0000
