crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769949327.5812714,2,5,0,0,5,6.3567,0.0000,125.00,0.0000
1,1769949330.6410751,2,4,0,0,4,5.8049,0.0000,66.67,0.0000
2,1769949391.9009144,2,5,0,0,5,5.7410,0.0000,13.16,0.0000
3,1769949433.1712425,2,9,0,0,9,6.5682,0.0000,16.67,0.0000
4,1769949434.6022553,2,12,0,0,12,6.5587,0.0000,25.00,0.0000
5,1769949470.090649,2,3,0,0,3,7.5648,0.0000,6.00,0.0000
6,1769949500.9214058,2,8,0,0,8,7.2679,0.0000,25.00,0.0000
7,1769949537.5713558,2,4,0,0,4,6.2308,0.0000,8.00,0.0000
8,1769949704.7825828,2,31,0,0,31,6.7455,0.0000,1550.00,0.0000
9,1769949777.0213492,2,13,0,0,13,6.0979,0.0000,50.00,0.0000
10,1769949830.3715632,2,6,0,0,6,6.5199,0.0000,11.54,0.0000
11,1769949839.731252,2,11,0,0,11,6.1318,0.0000,32.35,0.0000
12,1769949908.1806526,2,3,0,0,3,8.0050,0.0000,10.71,0.0000
13,1769949920.0305667,2,1,0,0,1,7.3412,0.0000,3.33,0.0000
14,1769949998.6506042,2,1,0,0,1,7.6165,0.0000,2.27,0.0000
15,1769950019.9108047,2,4,0,0,4,7.1563,0.0000,8.00,0.0000
16,1769950154.7709563,2,4,0,0,4,8.1729,0.0000,7.41,0.0000
17,1769950172.2913804,2,9,0,0,9,6.5702,0.0000,25.00,0.0000
18,1769950204.8404174,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
19,1769950207.4272902,2,8,0,0,8,7.0455,0.0000,19.05,0.0000
