crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769955242.3885071,2,7,0,0,7,48.3021,0.0000,20.59,0.0000
1,1769955320.138773,2,6,0,0,6,48.6934,0.0000,12.00,0.0000
2,1769955338.0795782,2,11,0,0,11,48.7083,0.0000,21.15,0.0000
3,1769955375.4584882,2,4,0,0,4,48.9573,0.0000,6.67,0.0000
4,1769955485.2980313,2,2,0,0,2,48.7139,0.0000,4.00,0.0000
5,1769955551.1688907,2,14,0,0,14,48.1225,0.0000,36.84,0.0000
6,1769955647.5683255,2,6,0,0,6,48.8465,0.0000,10.71,0.0000
7,1769955665.2594955,2,10,0,0,10,48.6111,0.0000,20.83,0.0000
8,1769955712.7587698,2,12,0,0,12,48.5385,0.0000,23.08,0.0000
9,1769955753.6983383,2,8,0,0,8,48.6910,0.0000,11.76,0.0000
10,1769955775.7677066,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
11,1769955850.2786386,2,4,0,0,4,49.0883,0.0000,8.70,0.0000
12,1769955903.228476,2,9,0,0,9,49.0891,0.0000,17.31,0.0000
13,1769955928.9080193,2,2,0,0,2,48.6874,0.0000,3.12,0.0000
14,1769955996.5885916,2,7,0,0,7,48.9292,0.0000,12.07,0.0000
15,1769956100.668346,2,5,0,0,5,48.8236,0.0000,10.00,0.0000
