crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769893890.2318475,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769893940.2425876,2,7,0,0,7,20.1942,0.0000,58.33,0.0000
2,1769894031.3335721,2,11,0,0,11,20.3369,0.0000,34.38,0.0000
3,1769894100.4424834,2,5,0,0,5,20.3285,0.0000,11.90,0.0000
4,1769894233.6126313,2,10,0,0,10,20.6629,0.0000,26.32,0.0000
5,1769894240.7024388,2,6,0,0,6,20.5114,0.0000,14.29,0.0000
6,1769894333.1223893,2,4,0,0,4,20.5616,0.0000,6.67,0.0000
7,1769894337.6126757,2,3,0,0,3,19.6189,0.0000,4.84,0.0000
8,1769894363.2218833,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1769894369.092049,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1769894417.2823627,2,3,0,0,3,19.8077,0.0000,4.69,0.0000
11,1769894435.9322383,2,1,0,0,1,20.0254,0.0000,1.85,0.0000
12,1769894438.061909,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
13,1769894458.5218163,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
14,1769894520.0637436,2,14,0,0,14,19.5626,0.0000,77.78,0.0000
15,1769894549.1739247,2,30,0,0,30,19.8960,0.0000,375.00,0.0000
16,1769894613.1332877,2,8,0,0,8,20.3428,0.0000,21.05,0.0000
17,1769894714.64244,2,2,0,0,2,21.0613,0.0000,3.70,0.0000
18,1769894715.2432797,2,9,0,0,9,19.7806,0.0000,21.43,0.0000
