crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769949427.5469396,2,14,14,0,0,10.4680,0.0000,43.75,0.0000
1,1769949486.8596463,2,29,29,0,0,11.7992,0.0000,161.11,0.0000
2,1769949488.337793,2,28,28,0,0,10.8046,0.0000,127.27,0.0000
3,1769949511.2263467,2,5,5,0,0,10.6235,0.0000,9.62,0.0000
4,1769949559.4274065,2,9,9,0,0,11.2905,0.0000,21.43,0.0000
5,1769949577.8288093,2,19,19,0,0,11.8416,0.0000,118.75,0.0000
6,1769949669.4473403,2,7,7,0,0,11.7865,0.0000,17.50,0.0000
7,1769949698.4279952,2,25,25,0,0,11.8402,0.0000,113.64,0.0000
8,1769949743.6869888,2,5,5,0,0,12.5153,0.0000,12.50,0.0000
9,1769949814.4675012,2,21,21,0,0,12.0513,0.0000,70.00,0.0000
10,1769949819.5578244,2,29,29,0,0,11.3323,0.0000,362.50,0.0000
11,1769949875.296451,2,4,4,0,0,11.0505,0.0000,10.53,0.0000
12,1769949944.0898983,2,28,28,0,0,11.2033,0.0000,175.00,0.0000
13,1769950007.2783403,2,21,21,0,0,11.0275,0.0000,50.00,0.0000
14,1769950029.116414,2,4,4,0,0,11.5217,0.0000,7.69,0.0000
15,1769950100.8273566,2,17,17,0,0,11.9404,0.0000,121.43,0.0000
16,1769950254.0385752,2,35,35,0,0,11.7395,0.0000,250.00,0.0000
