crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769893950.0878704,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769894077.9388041,2,8,0,8,0,23.8888,0.0000,15.38,0.0000
2,1769894112.2280855,2,1,0,1,0,26.2949,0.0000,2.27,0.0000
3,1769894126.3585994,2,8,0,8,0,23.3521,0.0000,17.39,0.0000
4,1769894171.4782987,2,3,0,3,0,24.9511,0.0000,5.56,0.0000
5,1769894213.5791879,2,6,0,6,0,24.1981,0.0000,12.00,0.0000
6,1769894219.5614865,2,25,0,25,0,23.4880,0.0000,96.15,0.0000
7,1769894328.9593034,2,16,0,16,0,24.0987,0.0000,133.33,0.0000
8,1769894426.0482795,2,3,0,3,0,23.5597,0.0000,5.77,0.0000
9,1769894480.9678574,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1769894531.918092,2,1,0,1,0,23.8276,0.0000,2.38,0.0000
11,1769894558.168058,2,1,0,1,0,25.3977,0.0000,1.52,0.0000
12,1769894577.82506,2,26,0,26,0,24.0702,0.0000,76.47,0.0000
13,1769894663.4186373,2,7,0,7,0,23.4772,0.0000,18.42,0.0000
14,1769894673.8982122,2,2,0,2,0,24.1901,0.0000,4.35,0.0000
15,1769894688.0878701,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
16,1769894705.098314,2,2,0,2,0,25.0213,0.0000,4.00,0.0000
17,1769894720.4926035,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
18,1769894732.777858,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
19,1769894821.7700734,2,17,0,17,0,23.9606,0.0000,85.00,0.0000
