crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769893966.4001393,2,13,0,13,0,14.6019,0.0000,38.24,0.0000
1,1769893987.2399218,2,7,0,7,0,15.6649,0.0000,14.58,0.0000
2,1769894006.2215397,2,20,0,20,0,15.1320,0.0000,43.48,0.0000
3,1769894040.650062,2,5,0,5,0,14.3418,0.0000,8.62,0.0000
4,1769894075.8900933,2,8,0,8,0,15.2259,0.0000,19.05,0.0000
5,1769894084.189787,2,2,0,2,0,16.2337,0.0000,3.45,0.0000
6,1769894124.2422278,2,27,0,27,0,14.9015,0.0000,225.00,0.0000
7,1769894162.4796536,2,4,0,4,0,17.2591,0.0000,8.33,0.0000
8,1769894270.5635943,2,32,0,32,0,14.9978,0.0000,200.00,0.0000
9,1769894295.7000291,2,6,0,6,0,15.0878,0.0000,16.67,0.0000
10,1769894466.2906559,2,17,0,17,0,14.4853,0.0000,34.00,0.0000
11,1769894530.0796082,2,2,0,2,0,14.4538,0.0000,3.33,0.0000
12,1769894563.759376,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
13,1769894629.9507027,2,8,0,8,0,15.1497,0.0000,19.05,0.0000
14,1769894635.4009125,2,9,0,9,0,15.2953,0.0000,22.50,0.0000
15,1769894649.5221765,2,27,0,27,0,14.4041,0.0000,270.00,0.0000
16,1769894725.6608367,2,9,0,9,0,14.7206,0.0000,26.47,0.0000
17,1769894740.529716,2,5,0,5,0,14.8196,0.0000,9.62,0.0000
18,1769894843.41918,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
19,1769894854.1297386,2,4,0,4,0,15.1410,0.0000,6.25,0.0000
