crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769949489.262028,2,30,30,0,0,43.4825,0.0000,250.00,0.0000
1,1769949512.8804972,2,26,26,0,0,44.2151,0.0000,162.50,0.0000
2,1769949566.4587264,2,3,3,0,0,44.4258,0.0000,8.82,0.0000
3,1769949585.268929,2,4,4,0,0,43.3021,0.0000,9.09,0.0000
4,1769949666.0304072,2,29,29,0,0,43.8753,0.0000,161.11,0.0000
5,1769949715.6088965,2,4,4,0,0,43.9758,0.0000,8.00,0.0000
6,1769949718.5098279,2,15,15,0,0,43.2689,0.0000,41.67,0.0000
7,1769949829.8200243,2,9,9,0,0,43.6261,0.0000,28.12,0.0000
8,1769949869.1688504,2,3,3,0,0,43.8135,0.0000,5.56,0.0000
9,1769949871.1507463,2,29,29,0,0,43.9201,0.0000,161.11,0.0000
10,1769949933.2996016,2,14,14,0,0,44.3859,0.0000,36.84,0.0000
11,1769949950.519216,2,8,8,0,0,43.8566,0.0000,23.53,0.0000
12,1769949998.6193814,2,5,5,0,0,45.3310,0.0000,10.87,0.0000
13,1769950034.2888987,2,4,4,0,0,43.0739,0.0000,8.33,0.0000
14,1769950056.149969,2,9,9,0,0,43.6959,0.0000,22.50,0.0000
15,1769950108.0706387,2,21,21,0,0,43.5682,0.0000,131.25,0.0000
16,1769950165.1396947,2,17,17,0,0,44.5426,0.0000,38.64,0.0000
17,1769950168.3489838,2,5,5,0,0,43.9995,0.0000,8.93,0.0000
