crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769955219.29591,2,4,4,0,0,7.1143,0.0000,22.22,0.0000
1,1769955266.38576,2,4,4,0,0,7.6941,0.0000,9.09,0.0000
2,1769955368.1858795,2,4,4,0,0,8.2281,0.0000,11.11,0.0000
3,1769955374.936251,2,9,9,0,0,7.4698,0.0000,32.14,0.0000
4,1769955391.216884,2,20,20,0,0,7.3767,0.0000,71.43,0.0000
5,1769955421.6762419,2,5,5,0,0,7.2186,0.0000,13.16,0.0000
6,1769955591.7761939,2,3,3,0,0,7.5409,0.0000,7.89,0.0000
7,1769955596.7670188,2,9,9,0,0,7.7541,0.0000,32.14,0.0000
8,1769955620.5671513,2,12,12,0,0,7.7747,0.0000,31.58,0.0000
9,1769955652.1271737,2,26,26,0,0,7.6824,0.0000,162.50,0.0000
10,1769955767.8369658,2,10,10,0,0,7.8564,0.0000,18.52,0.0000
11,1769955840.477359,2,22,22,0,0,7.5622,0.0000,84.62,0.0000
12,1769955853.687398,2,12,12,0,0,7.9219,0.0000,23.08,0.0000
13,1769955882.357712,2,29,29,0,0,7.7342,0.0000,103.57,0.0000
14,1769955916.276307,2,3,3,0,0,7.3155,0.0000,5.56,0.0000
15,1769955979.1563168,2,9,9,0,0,7.9045,0.0000,18.00,0.0000
16,1769956005.7367847,2,7,7,0,0,7.8280,0.0000,14.58,0.0000
17,1769956038.2259388,2,3,3,0,0,7.0674,0.0000,4.55,0.0000
18,1769956113.1272964,2,23,23,0,0,7.2873,0.0000,104.55,0.0000
