crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769949496.3768744,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769949539.1474564,2,2,0,2,0,22.3894,0.0000,4.00,0.0000
2,1769949556.0208328,2,27,0,27,0,22.2598,0.0000,225.00,0.0000
3,1769949701.0983171,2,7,0,7,0,23.1552,0.0000,15.22,0.0000
4,1769949726.6272416,2,3,0,3,0,24.0343,0.0000,7.14,0.0000
5,1769949774.7355847,2,13,0,13,0,22.7947,0.0000,50.00,0.0000
6,1769949785.678783,2,26,0,26,0,22.6018,0.0000,325.00,0.0000
7,1769949822.267314,2,3,0,3,0,24.1671,0.0000,6.00,0.0000
8,1769949828.397196,2,2,0,2,0,23.1468,0.0000,3.85,0.0000
9,1769949846.93707,2,1,0,1,0,23.1648,0.0000,2.00,0.0000
10,1769949850.4270904,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
11,1769949867.836884,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
12,1769949975.5568955,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
13,1769949989.5591807,2,15,0,15,0,22.6760,0.0000,75.00,0.0000
14,1769950060.7891076,2,28,0,28,0,22.2499,0.0000,140.00,0.0000
15,1769950098.2899194,2,17,0,17,0,22.8556,0.0000,77.27,0.0000
16,1769950243.7272305,2,2,0,2,0,23.3351,0.0000,4.76,0.0000
17,1769950252.6273746,2,3,0,3,0,23.1786,0.0000,6.00,0.0000
18,1769950254.7678645,2,5,0,5,0,22.8549,0.0000,10.42,0.0000
19,1769950283.0083218,2,18,0,18,0,22.3902,0.0000,150.00,0.0000
