No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow
0,1758132976.992822,78.2,23,0.2058,0.1223,0.275,306.0,0.0,15.41,None,None,9.739,True,None,sfc_unique_p3_5,0,None,36,297.0,39,38,0,0,0,False,100.0,6.5,8.68421052631579
0,1758132977.1976874,78.4,24,0.2317,0.1293,0.3025,306.0,0.0,5.92,None,None,7.135,True,None,sfc_cache_p4_5,0,None,36,297.0,41,40,0,0,0,False,100.0,6.95,9.075
0,1758132977.1982613,78.4,24,0.2317,0.1293,0.3025,306.0,0.0,8.02,None,None,7.221,True,None,sfc_unique_p4_5,0,None,36,297.0,41,40,0,0,0,False,100.0,6.95,9.075
0,1758132979.3923085,80.6,24,0.2275,0.1271,0.33,288.0,0.0,8.96,None,None,7.646,True,None,sfc_cache_p4_1,0,None,28,231.0,36,38,0,0,0,False,100.0,7.184210526315789,10.421052631578947
0,1758132979.392652,80.6,24,0.2275,0.1271,0.33,288.0,0.0,14.3,None,None,8.086,True,None,sfc_unique_p4_1,0,None,28,231.0,36,38,0,0,0,False,100.0,7.184210526315789,10.421052631578947
0,1758132979.4415557,80.6,24,0.25,0.1343,0.33,288.0,0.0,6.41,None,None,6.966,True,None,sfc_cache_p1_1,0,None,32,264.0,39,40,0,0,0,False,100.0,7.5,9.9
0,1758132979.4419105,80.6,24,0.25,0.1343,0.33,288.0,0.0,9.09,None,None,7.278,True,None,sfc_unique_p1_1,0,None,32,264.0,39,40,0,0,0,False,100.0,7.5,9.9
0,1758132984.3935492,85.6,24,0.2425,0.1329,0.33,270.0,0.0,11.99,None,None,7.279,True,None,sfc_cache_p1_2,0,None,28,231.0,36,38,0,0,0,False,100.0,7.657894736842105,10.421052631578947
0,1758132984.3939295,85.6,24,0.2425,0.1329,0.33,270.0,0.0,19.78,None,None,7.951,True,None,sfc_unique_p1_2,0,None,28,231.0,36,38,0,0,0,False,100.0,7.657894736842105,10.421052631578947
0,1758132984.5998368,85.8,24,0.2683,0.1386,0.3575,270.0,0.0,5.33,None,None,6.896,True,None,sfc_cache_p3_1,0,None,28,231.0,37,40,0,0,0,False,100.0,8.05,10.725
0,1758132984.6001697,85.8,24,0.2683,0.1386,0.3575,270.0,0.0,8.3,None,None,7.066,True,None,sfc_unique_p3_1,0,None,28,231.0,37,40,0,0,0,False,100.0,8.05,10.725
0,1758132993.9715507,95.2,26,0.2942,0.1439,0.385,270.0,0.0,4.56,None,None,6.814,True,None,sfc_cache_p1_6,0,None,28,231.0,38,42,0,0,0,False,100.0,8.404761904761905,11.0
0,1758132993.9723825,95.2,26,0.2942,0.1439,0.385,270.0,0.0,6.97,None,None,9.723,True,None,sfc_unique_p1_6,0,None,28,231.0,38,42,0,0,0,False,100.0,8.404761904761905,11.0
0,1758132994.0529325,95.3,27,0.305,0.1508,0.4125,288.0,0.0,8.06,None,None,8.26,True,None,sfc_cache_p2_6,0,None,28,231.0,39,44,0,0,0,False,100.0,8.318181818181818,11.25
0,1758132994.053282,95.3,27,0.305,0.1508,0.4125,288.0,0.0,13.32,None,None,7.467,True,None,sfc_unique_p2_6,0,None,28,231.0,39,44,0,0,0,False,100.0,8.318181818181818,11.25
0,1758132994.1184504,95.3,28,0.3158,0.1583,0.44,306.0,0.0,8.41,None,None,6.915,True,None,sfc_cache_p3_6,0,None,28,231.0,41,46,0,0,0,False,100.0,8.23913043478261,11.478260869565217
0,1758132994.118934,95.3,28,0.3158,0.1583,0.44,306.0,0.0,13.32,None,None,7.344,True,None,sfc_unique_p3_6,0,None,28,231.0,41,46,0,0,0,False,100.0,8.23913043478261,11.478260869565217
0,1758132994.336065,95.5,29,0.3233,0.1657,0.44,324.0,0.0,8.49,None,None,6.743,True,None,sfc_cache_p4_6,0,None,32,264.0,44,48,0,0,0,False,100.0,8.083333333333334,11.0
0,1758132994.3364007,95.5,29,0.3233,0.1657,0.44,324.0,0.0,13.48,None,None,7.278,True,None,sfc_unique_p4_6,0,None,32,264.0,44,48,0,0,0,False,100.0,8.083333333333334,11.0
0,1758132999.4169762,100.6,29,0.3158,0.1616,0.44,306.0,0.0,9.42,None,None,7.038,True,None,sfc_cache_p4_1,0,None,28,231.0,42,46,0,0,0,False,100.0,8.23913043478261,11.478260869565217
0,1758132999.4173315,100.6,29,0.3158,0.1616,0.44,306.0,0.0,14.6,None,None,7.789,True,None,sfc_unique_p4_1,0,None,28,231.0,42,46,0,0,0,False,100.0,8.23913043478261,11.478260869565217
0,1758132999.6489027,100.9,29,0.3267,0.1706,0.4675,324.0,0.0,10.83,None,None,7.056,True,None,sfc_cache_p2_1,0,None,28,231.0,43,48,0,0,0,False,100.0,8.166666666666666,11.6875
0,1758132999.649245,100.9,29,0.3267,0.1706,0.4675,324.0,0.0,18.32,None,None,7.678,True,None,sfc_unique_p2_1,0,None,28,231.0,43,48,0,0,0,False,100.0,8.166666666666666,11.6875
0,1758133009.4328313,110.6,29,0.3042,0.1673,0.4675,324.0,0.0,7.85,None,None,6.513,True,None,sfc_cache_p2_2,0,None,24,198.0,40,46,0,0,0,False,100.0,7.934782608695652,12.195652173913043
0,1758133009.43319,110.6,29,0.3042,0.1673,0.4675,324.0,0.0,10.38,None,None,7.048,True,None,sfc_unique_p2_2,0,None,24,198.0,40,46,0,0,0,False,100.0,7.934782608695652,12.195652173913043
0,1758133009.5027862,110.7,29,0.315,0.1762,0.495,342.0,0.0,9.25,None,None,6.695,True,None,sfc_cache_p3_1,0,None,24,198.0,41,48,0,0,0,False,100.0,7.875,12.375
0,1758133009.5031357,110.7,29,0.315,0.1762,0.495,342.0,0.0,15.13,None,None,7.563,True,None,sfc_unique_p3_1,0,None,24,198.0,41,48,0,0,0,False,100.0,7.875,12.375
0,1758133014.6265838,115.8,29,0.3183,0.1795,0.5225,342.0,0.0,12.04,None,None,6.838,True,None,sfc_cache_p3_2,0,None,20,165.0,40,48,0,0,0,False,100.0,7.958333333333333,13.0625
0,1758133014.626933,115.8,29,0.3183,0.1795,0.5225,342.0,0.0,19.62,None,None,7.897,True,None,sfc_unique_p3_2,0,None,20,165.0,40,48,0,0,0,False,100.0,7.958333333333333,13.0625
0,1758133014.983562,116.2,31,0.3292,0.1878,0.55,360.0,0.0,9.67,None,None,6.682,True,None,sfc_cache_p1_7,0,None,20,165.0,40,50,0,0,0,False,100.0,7.9,13.2
0,1758133014.9839911,116.2,31,0.3292,0.1878,0.55,360.0,0.0,14.75,None,None,7.457,True,None,sfc_unique_p1_7,0,None,20,165.0,40,50,0,0,0,False,100.0,7.9,13.2
0,1758133015.2621274,116.5,32,0.34,0.1967,0.5775,378.0,0.0,10.17,None,None,6.717,True,None,sfc_cache_p2_7,0,None,20,165.0,41,52,0,0,0,False,100.0,7.846153846153846,13.326923076923077
0,1758133015.2624826,116.5,32,0.34,0.1967,0.5775,378.0,0.0,16.1,None,None,7.657,True,None,sfc_unique_p2_7,0,None,20,165.0,41,52,0,0,0,False,100.0,7.846153846153846,13.326923076923077
0,1758133015.3645325,116.6,33,0.3658,0.203,0.605,378.0,0.0,8.0,None,None,6.003,True,None,sfc_cache_p3_7,0,None,20,165.0,43,54,0,0,0,False,100.0,8.12962962962963,13.444444444444445
0,1758133015.365154,116.6,33,0.3658,0.203,0.605,378.0,0.0,10.12,None,None,6.785,True,None,sfc_unique_p3_7,0,None,20,165.0,43,54,0,0,0,False,100.0,8.12962962962963,13.444444444444445
0,1758133015.63269,116.8,34,0.3767,0.2174,0.6325,396.0,0.0,10.34,None,None,6.48,True,None,sfc_cache_p4_7,0,None,20,165.0,44,56,0,0,0,False,100.0,8.071428571428571,13.553571428571429
0,1758133015.6330225,116.8,34,0.3767,0.2174,0.6325,396.0,0.0,15.57,None,None,7.455,True,None,sfc_unique_p4_7,0,None,20,165.0,44,56,0,0,0,False,100.0,8.071428571428571,13.553571428571429
0,1758133029.034421,130.2,36,0.3292,0.1929,0.55,360.0,0.0,10.09,None,None,6.69,True,None,sfc_cache_p1_8,0,None,20,165.0,40,50,0,0,0,False,100.0,7.9,13.2
0,1758133029.0349827,130.2,36,0.3292,0.1929,0.55,360.0,0.0,16.29,None,None,7.821,True,None,sfc_unique_p1_8,0,None,20,165.0,40,50,0,0,0,False,100.0,7.9,13.2
0,1758133029.3627682,130.6,37,0.34,0.2027,0.5775,378.0,0.0,9.61,None,None,6.614,True,None,sfc_cache_p2_8,0,None,20,165.0,41,52,0,0,0,False,100.0,7.846153846153846,13.326923076923077
0,1758133029.3631155,130.6,37,0.34,0.2027,0.5775,378.0,0.0,15.65,None,None,7.986,True,None,sfc_unique_p2_8,0,None,20,165.0,41,52,0,0,0,False,100.0,7.846153846153846,13.326923076923077
0,1758133029.4812412,130.7,38,0.3658,0.2114,0.605,378.0,0.0,7.12,None,None,6.179,True,None,sfc_cache_p3_8,0,None,20,165.0,43,54,0,0,0,False,100.0,8.12962962962963,13.444444444444445
0,1758133029.481616,130.7,38,0.3658,0.2114,0.605,378.0,0.0,10.32,None,None,7.116,True,None,sfc_unique_p3_8,0,None,20,165.0,43,54,0,0,0,False,100.0,8.12962962962963,13.444444444444445
0,1758133029.8226397,131.0,39,0.3767,0.2224,0.6325,396.0,0.0,10.43,None,None,6.606,True,None,sfc_cache_p4_8,0,None,20,165.0,44,56,0,0,0,False,100.0,8.071428571428571,13.553571428571429
0,1758133029.823004,131.0,39,0.3767,0.2224,0.6325,396.0,0.0,15.74,None,None,7.619,True,None,sfc_unique_p4_8,0,None,20,165.0,44,56,0,0,0,False,100.0,8.071428571428571,13.553571428571429
0,1758133030.120741,131.3,39,0.3767,0.2245,0.6325,396.0,0.0,11.21,None,None,6.525,True,None,sfc_cache_p4_2,0,None,20,165.0,44,56,0,0,0,False,100.0,8.071428571428571,13.553571428571429
0,1758133030.1210907,131.3,39,0.3767,0.2245,0.6325,396.0,0.0,19.25,None,None,7.826,True,None,sfc_unique_p4_2,0,None,20,165.0,44,56,0,0,0,False,100.0,8.071428571428571,13.553571428571429
0,1758133048.0607052,149.3,41,0.3292,0.2011,0.55,360.0,0.0,9.58,None,None,6.895,True,None,sfc_cache_p1_9,0,None,20,165.0,39,50,0,0,0,False,100.0,7.9,13.2
0,1758133048.0610595,149.3,41,0.3292,0.2011,0.55,360.0,0.0,13.68,None,None,7.967,True,None,sfc_unique_p1_9,0,None,20,165.0,39,50,0,0,0,False,100.0,7.9,13.2
0,1758133048.396835,149.6,42,0.355,0.2105,0.5775,360.0,0.0,6.29,None,None,6.247,True,None,sfc_cache_p2_9,0,None,20,165.0,40,52,0,0,0,False,100.0,8.192307692307692,13.326923076923077
0,1758133048.3971887,149.6,42,0.355,0.2105,0.5775,360.0,0.0,6.97,None,None,7.228,True,None,sfc_unique_p2_9,0,None,20,165.0,40,52,0,0,0,False,100.0,8.192307692307692,13.326923076923077
0,1758133048.7252054,149.9,43,0.3658,0.2201,0.605,378.0,0.0,10.3,None,None,6.949,True,None,sfc_cache_p3_9,0,None,20,165.0,41,54,0,0,0,False,100.0,8.12962962962963,13.444444444444445
0,1758133048.725616,149.9,43,0.3658,0.2201,0.605,378.0,0.0,13.38,None,None,7.474,True,None,sfc_unique_p3_9,0,None,20,165.0,41,54,0,0,0,False,100.0,8.12962962962963,13.444444444444445
0,1758133049.0808327,150.3,44,0.3881,0.2315,0.6325,378.0,0.0,7.84,None,None,7.445,True,None,sfc_cache_p4_9,0,None,24.33,165.0,44,56,0,0,0,False,100.0,8.315535714285714,13.553571428571429
0,1758133049.0812454,150.3,44,0.3881,0.2315,0.6325,378.0,0.0,8.13,None,None,7.457,True,None,sfc_unique_p4_9,0,None,24.33,165.0,44,56,0,0,0,False,100.0,8.315535714285714,13.553571428571429
0,1758133068.2821286,169.5,46,0.3472,0.2127,0.605,342.0,0.0,8.43,None,None,6.637,True,None,sfc_cache_p1_10,0,None,16.33,99.0,36,50,0,0,0,False,100.0,8.333400000000001,14.52
0,1758133068.2824864,169.5,46,0.3472,0.2127,0.605,342.0,0.0,13.96,None,None,8.306,True,None,sfc_unique_p1_10,0,None,16.33,99.0,36,50,0,0,0,False,100.0,8.333400000000001,14.52
0,1758133068.6265533,169.8,47,0.3581,0.2216,0.6325,360.0,0.0,8.2,None,None,6.592,True,None,sfc_cache_p2_10,0,None,16.33,99.0,38,52,0,0,0,False,100.0,8.262884615384616,14.596153846153847
0,1758133068.6268978,169.8,47,0.3581,0.2216,0.6325,360.0,0.0,13.3,None,None,8.362,True,None,sfc_unique_p2_10,0,None,16.33,99.0,38,52,0,0,0,False,100.0,8.262884615384616,14.596153846153847
0,1758133068.7930813,170.0,48,0.3689,0.2347,0.66,378.0,0.0,10.16,None,None,6.384,True,None,sfc_cache_p3_10,0,None,16.33,99.0,39,54,0,0,0,False,100.0,8.197592592592592,14.666666666666666
0,1758133068.793647,170.0,48,0.3689,0.2347,0.66,378.0,0.0,12.08,None,None,7.987,True,None,sfc_unique_p3_10,0,None,16.33,99.0,39,54,0,0,0,False,100.0,8.197592592592592,14.666666666666666
0,1758133069.2184732,170.4,49,0.3689,0.2347,0.66,378.0,0.0,None,None,None,4.558,False,None,sfc_cache_p4_10,0,None,16.33,99.0,39,54,0,0,0,False,99.00990099009901,8.197592592592592,14.666666666666666
0,1758133069.2189796,170.4,49,0.3689,0.2347,0.66,378.0,0.0,10.33,None,None,8.181,False,None,sfc_unique_p4_10,0,None,16.33,99.0,39,54,0,0,0,False,98.0392156862745,8.197592592592592,14.666666666666666
0,1758133075.2004128,176.4,49,0.3839,0.2356,0.66,360.0,0.0,6.87,None,None,6.221,True,None,sfc_cache_p1_5,0,None,16.33,99.0,38,54,0,0,0,False,98.05825242718447,8.530925925925926,14.666666666666666
0,1758133075.2007916,176.4,49,0.3839,0.2356,0.66,360.0,0.0,8.66,None,None,7.097,True,None,sfc_unique_p1_5,0,None,16.33,99.0,38,54,0,0,0,False,98.07692307692307,8.530925925925926,14.666666666666666
0,1758133080.2079859,181.4,49,0.3214,0.1987,0.5775,288.0,0.0,10.19,None,None,6.754,True,None,sfc_cache_p4_5,0,None,8.33,33.0,27,44,0,0,0,False,98.09523809523809,8.765227272727273,15.75
0,1758133080.2083812,181.4,49,0.3214,0.1987,0.5775,288.0,0.0,17.48,None,None,7.519,True,None,sfc_unique_p4_5,0,None,8.33,33.0,27,44,0,0,0,False,98.11320754716981,8.765227272727273,15.75
0,1758133080.588725,181.8,49,0.3322,0.2036,0.605,306.0,0.0,8.58,None,None,6.572,True,None,sfc_cache_p3_5,0,None,8.33,33.0,28,46,0,0,0,False,98.13084112149532,8.666739130434783,15.782608695652174
0,1758133080.5890923,181.8,49,0.3322,0.2036,0.605,306.0,0.0,14.65,None,None,8.259,True,None,sfc_unique_p3_5,0,None,8.33,33.0,28,46,0,0,0,False,98.14814814814815,8.666739130434783,15.782608695652174
0,1758133080.9691994,182.2,49,0.3581,0.2171,0.6325,306.0,0.0,7.01,None,None,6.167,True,None,sfc_cache_p2_5,0,None,8.33,33.0,30,48,0,0,0,False,98.1651376146789,8.951458333333333,15.8125
0,1758133080.9695747,182.2,49,0.3581,0.2171,0.6325,306.0,0.0,9.49,None,None,6.819,True,None,sfc_unique_p2_5,0,None,8.33,33.0,30,48,0,0,0,False,98.18181818181819,8.951458333333333,15.8125
0,1758133081.5146012,182.7,49,0.3689,0.2265,0.66,324.0,0.0,11.54,None,None,6.176,True,None,sfc_cache_p4_4,0,None,8.33,33.0,32,50,0,0,0,False,98.1981981981982,8.8534,15.84
0,1758133081.5149486,182.7,49,0.3689,0.2265,0.66,324.0,0.0,20.34,None,None,7.303,True,None,sfc_unique_p4_4,0,None,8.33,33.0,32,50,0,0,0,False,98.21428571428571,8.8534,15.84
0,1758133081.9322064,183.1,49,0.3689,0.2265,0.66,324.0,0.0,None,None,None,3.954,False,None,sfc_cache_p2_4,0,None,8.33,33.0,32,50,0,0,0,False,97.34513274336283,8.8534,15.84
0,1758133081.9326224,183.1,49,0.3689,0.2265,0.66,324.0,0.0,10.43,None,None,6.811,False,None,sfc_unique_p2_4,0,None,8.33,33.0,32,50,0,0,0,False,96.49122807017544,8.8534,15.84
0,1758133082.3718638,183.6,49,0.3689,0.2265,0.66,324.0,0.0,None,None,None,4.041,False,None,sfc_cache_p1_4,0,None,8.33,33.0,32,50,0,0,0,False,95.65217391304348,8.8534,15.84
0,1758133082.3722296,183.6,49,0.3689,0.2265,0.66,324.0,0.0,10.33,None,None,7.717,False,None,sfc_unique_p1_4,0,None,8.33,33.0,32,50,0,0,0,False,94.82758620689656,8.8534,15.84
0,1758133085.2856948,186.5,49,0.3689,0.2258,0.66,324.0,0.0,11.59,None,None,6.112,True,None,sfc_cache_p3_4,0,None,8.33,33.0,32,50,0,0,0,False,94.87179487179486,8.8534,15.84
0,1758133085.2860653,186.5,49,0.3689,0.2258,0.66,324.0,0.0,19.85,None,None,7.656,True,None,sfc_unique_p3_4,0,None,8.33,33.0,32,50,0,0,0,False,94.91525423728814,8.8534,15.84
0,1758133090.2579594,191.5,49,0.2842,0.1902,0.55,306.0,0.0,10.02,None,None,6.785,True,None,sfc_cache_p2_9,0,None,4.0,33.0,25,42,0,0,0,False,94.9579831932773,8.119047619047619,15.714285714285714
0,1758133090.2583244,191.5,49,0.2842,0.1902,0.55,306.0,0.0,16.28,None,None,8.07,True,None,sfc_unique_p2_9,0,None,4.0,33.0,25,42,0,0,0,False,95.0,8.119047619047619,15.714285714285714
0,1758133092.5098891,193.7,51,0.31,0.2029,0.5775,306.0,0.0,5.3,None,None,6.476,True,None,sfc_cache_p1_11,0,None,4.0,33.0,26,44,0,0,0,False,95.0413223140496,8.454545454545455,15.75
0,1758133092.5103142,193.7,51,0.31,0.2029,0.5775,306.0,0.0,7.53,None,None,7.582,True,None,sfc_unique_p1_11,0,None,4.0,33.0,26,44,0,0,0,False,95.08196721311475,8.454545454545455,15.75
0,1758133093.1446362,194.4,52,0.3208,0.2111,0.605,324.0,0.0,9.7,None,None,6.713,True,None,sfc_cache_p2_11,0,None,4.0,33.0,27,46,0,0,0,False,95.1219512195122,8.369565217391305,15.782608695652174
0,1758133093.1450157,194.4,52,0.3208,0.2111,0.605,324.0,0.0,15.39,None,None,7.878,True,None,sfc_unique_p2_11,0,None,4.0,33.0,27,46,0,0,0,False,95.16129032258065,8.369565217391305,15.782608695652174
0,1758133093.6410334,194.8,53,0.3317,0.22,0.6325,342.0,0.0,8.72,None,None,6.354,True,None,sfc_cache_p3_11,0,None,4.0,33.0,28,48,0,0,0,False,95.19999999999999,8.291666666666666,15.8125
0,1758133093.6414192,194.8,53,0.3317,0.22,0.6325,342.0,0.0,13.57,None,None,7.939,True,None,sfc_unique_p3_11,0,None,4.0,33.0,28,48,0,0,0,False,95.23809523809523,8.291666666666666,15.8125
0,1758133094.1326048,195.3,54,0.3506,0.2308,0.6325,342.0,0.0,6.0,None,None,7.931,True,None,sfc_cache_p4_11,0,None,12.33,66.0,32,50,0,0,0,False,95.2755905511811,8.413400000000001,15.18
