No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow
0,1758189313.7632291,64.1,17,0.155,0.0878,0.165,216.0,0.0,6.88,None,None,7.654,True,None,sfc_cache_p2_4,0,None,32,264.0,31,28,0,0,0,False,100.0,6.642857142857143,7.071428571428571
0,1758189313.763661,64.1,17,0.155,0.0878,0.165,216.0,0.0,12.0,None,None,8.399,True,None,sfc_unique_p2_4,0,None,32,264.0,31,28,0,0,0,False,100.0,6.642857142857143,7.071428571428571
0,1758189313.9136913,64.2,18,0.1625,0.0941,0.165,234.0,0.0,6.91,None,None,7.802,True,None,sfc_cache_p3_4,0,None,36,297.0,34,30,0,0,0,False,100.0,6.5,6.6
0,1758189313.9140108,64.2,18,0.1625,0.0941,0.165,234.0,0.0,12.06,None,None,8.45,True,None,sfc_unique_p3_4,0,None,36,297.0,34,30,0,0,0,False,100.0,6.5,6.6
0,1758189313.9555187,64.3,19,0.17,0.1003,0.165,252.0,0.0,8.02,None,None,7.748,True,None,sfc_cache_p4_4,0,None,40,330.0,37,32,0,0,0,False,100.0,6.375,6.1875
0,1758189313.9558923,64.3,19,0.17,0.1003,0.165,252.0,0.0,14.28,None,None,8.514,True,None,sfc_unique_p4_4,0,None,40,330.0,37,32,0,0,0,False,100.0,6.375,6.1875
0,1758189324.2125893,74.5,19,0.1733,0.101,0.1925,252.0,0.0,8.84,None,None,7.744,True,None,sfc_cache_p1_1,0,None,36,297.0,36,32,0,0,0,False,100.0,6.5,7.21875
0,1758189324.2129228,74.5,19,0.1733,0.101,0.1925,252.0,0.0,14.65,None,None,8.727,True,None,sfc_unique_p1_1,0,None,36,297.0,36,32,0,0,0,False,100.0,6.5,7.21875
0,1758189325.7696984,76.1,21,0.1842,0.1093,0.22,270.0,0.0,8.01,None,None,7.633,True,None,sfc_cache_p1_5,0,None,36,297.0,37,34,0,0,0,False,100.0,6.5,7.764705882352941
0,1758189325.7700675,76.1,21,0.1842,0.1093,0.22,270.0,0.0,13.72,None,None,8.433,True,None,sfc_unique_p1_5,0,None,36,297.0,37,34,0,0,0,False,100.0,6.5,7.764705882352941
0,1758189325.8135955,76.1,22,0.195,0.1209,0.2475,288.0,0.0,7.54,None,None,7.725,True,None,sfc_cache_p2_5,0,None,36,297.0,39,36,0,0,0,False,100.0,6.5,8.25
0,1758189325.8139338,76.1,22,0.195,0.1209,0.2475,288.0,0.0,11.77,None,None,8.482,True,None,sfc_unique_p2_5,0,None,36,297.0,39,36,0,0,0,False,100.0,6.5,8.25
0,1758189325.8562138,76.2,23,0.2058,0.1323,0.275,306.0,0.0,8.71,None,None,7.528,True,None,sfc_cache_p3_5,0,None,36,297.0,41,38,0,0,0,False,100.0,6.5,8.68421052631579
0,1758189325.856557,76.2,23,0.2058,0.1323,0.275,306.0,0.0,15.32,None,None,8.294,True,None,sfc_unique_p3_5,0,None,36,297.0,41,38,0,0,0,False,100.0,6.5,8.68421052631579
0,1758189326.0442302,76.4,24,0.2133,0.1438,0.275,324.0,0.0,8.71,None,None,7.513,True,None,sfc_cache_p4_5,0,None,40,330.0,44,40,0,0,0,False,100.0,6.4,8.25
0,1758189326.0445714,76.4,24,0.2133,0.1438,0.275,324.0,0.0,15.32,None,None,8.449,True,None,sfc_unique_p4_5,0,None,40,330.0,44,40,0,0,0,False,100.0,6.4,8.25
0,1758189329.221312,79.6,24,0.1725,0.1135,0.2475,234.0,0.0,9.47,None,None,7.643,True,None,sfc_cache_p1_3,0,None,24,198.0,30,30,0,0,0,False,100.0,6.9,9.9
0,1758189329.221661,79.6,24,0.1725,0.1135,0.2475,234.0,0.0,16.47,None,None,8.476,True,None,sfc_unique_p1_3,0,None,24,198.0,30,30,0,0,0,False,100.0,6.9,9.9
0,1758189329.2699244,79.6,24,0.1833,0.1203,0.275,252.0,0.0,9.37,None,None,7.545,True,None,sfc_cache_p4_2,0,None,24,198.0,31,32,0,0,0,False,100.0,6.875,10.3125
0,1758189329.2702634,79.6,24,0.1833,0.1203,0.275,252.0,0.0,16.64,None,None,8.631,True,None,sfc_unique_p4_2,0,None,24,198.0,31,32,0,0,0,False,100.0,6.875,10.3125
0,1758189329.315942,79.6,24,0.1942,0.1285,0.3025,270.0,0.0,8.32,None,None,7.563,True,None,sfc_cache_p3_2,0,None,24,198.0,33,34,0,0,0,False,100.0,6.852941176470588,10.676470588235293
0,1758189329.316465,79.6,24,0.1942,0.1285,0.3025,270.0,0.0,14.17,None,None,8.553,True,None,sfc_unique_p3_2,0,None,24,198.0,33,34,0,0,0,False,100.0,6.852941176470588,10.676470588235293
0,1758189329.3632257,79.7,24,0.205,0.1374,0.33,288.0,0.0,8.97,None,None,7.506,True,None,sfc_cache_p4_1,0,None,24,198.0,35,36,0,0,0,False,100.0,6.833333333333333,11.0
0,1758189329.3636916,79.7,24,0.205,0.1374,0.33,288.0,0.0,14.64,None,None,8.587,True,None,sfc_unique_p4_1,0,None,24,198.0,35,36,0,0,0,False,100.0,6.833333333333333,11.0
0,1758189329.5513396,79.9,24,0.2158,0.1416,0.3575,306.0,0.0,9.02,None,None,7.432,True,None,sfc_cache_p3_1,0,None,24,198.0,36,38,0,0,0,False,100.0,6.815789473684211,11.289473684210526
0,1758189329.55168,79.9,24,0.2158,0.1416,0.3575,306.0,0.0,14.96,None,None,8.326,True,None,sfc_unique_p3_1,0,None,24,198.0,36,38,0,0,0,False,100.0,6.815789473684211,11.289473684210526
0,1758189329.6075308,79.9,24,0.2233,0.1504,0.3575,324.0,0.0,7.46,None,None,7.301,True,None,sfc_cache_p2_1,0,None,28,231.0,39,40,0,0,0,False,100.0,6.7,10.725
0,1758189329.6078734,79.9,24,0.2233,0.1504,0.3575,324.0,0.0,11.61,None,None,8.613,True,None,sfc_unique_p2_1,0,None,28,231.0,39,40,0,0,0,False,100.0,6.7,10.725
0,1758189339.233591,89.6,24,0.2267,0.1504,0.385,324.0,0.0,9.79,None,None,7.844,True,None,sfc_cache_p2_3,0,None,24,198.0,38,40,0,0,0,False,100.0,6.8,11.55
0,1758189339.2339764,89.6,24,0.2267,0.1504,0.385,324.0,0.0,16.56,None,None,8.365,True,None,sfc_unique_p2_3,0,None,24,198.0,38,40,0,0,0,False,100.0,6.8,11.55
0,1758189341.9771194,92.3,26,0.2375,0.1639,0.4125,342.0,0.0,8.75,None,None,8.209,True,None,sfc_cache_p1_6,0,None,24,198.0,39,42,0,0,0,False,100.0,6.785714285714286,11.785714285714286
0,1758189341.977607,92.3,26,0.2375,0.1639,0.4125,342.0,0.0,15.09,None,None,9.461,True,None,sfc_unique_p1_6,0,None,24,198.0,39,42,0,0,0,False,100.0,6.785714285714286,11.785714285714286
0,1758189342.0471017,92.4,27,0.2483,0.1734,0.44,360.0,0.0,9.89,None,None,7.171,True,None,sfc_cache_p2_6,0,None,24,198.0,41,44,0,0,0,False,100.0,6.7727272727272725,12.0
0,1758189342.0474803,92.4,27,0.2483,0.1734,0.44,360.0,0.0,16.28,None,None,8.267,True,None,sfc_unique_p2_6,0,None,24,198.0,41,44,0,0,0,False,100.0,6.7727272727272725,12.0
0,1758189342.1100893,92.4,28,0.2558,0.1829,0.44,378.0,0.0,9.21,None,None,7.271,True,None,sfc_cache_p3_6,0,None,28,231.0,44,46,0,0,0,False,100.0,6.673913043478261,11.478260869565217
0,1758189342.110434,92.4,28,0.2558,0.1829,0.44,378.0,0.0,14.94,None,None,8.249,True,None,sfc_unique_p3_6,0,None,28,231.0,44,46,0,0,0,False,100.0,6.673913043478261,11.478260869565217
0,1758189342.3320076,92.7,29,0.2783,0.192,0.44,378.0,0.0,5.87,None,None,6.822,True,None,sfc_cache_p4_6,0,None,32,264.0,47,48,0,0,0,False,100.0,6.958333333333333,11.0
0,1758189342.3323677,92.7,29,0.2783,0.192,0.44,378.0,0.0,7.37,None,None,7.329,True,None,sfc_unique_p4_6,0,None,32,264.0,47,48,0,0,0,False,100.0,6.958333333333333,11.0
0,1758189344.253307,94.6,29,0.2783,0.1939,0.44,378.0,0.0,9.38,None,None,7.052,True,None,sfc_cache_p1_2,0,None,32,264.0,47,48,0,0,0,False,100.0,6.958333333333333,11.0
0,1758189344.2536757,94.6,29,0.2783,0.1939,0.44,378.0,0.0,16.27,None,None,8.347,True,None,sfc_unique_p1_2,0,None,32,264.0,47,48,0,0,0,False,100.0,6.958333333333333,11.0
0,1758189349.2553701,99.6,29,0.2675,0.1857,0.4125,360.0,0.0,8.43,None,None,6.922,True,None,sfc_cache_p3_2,0,None,32,264.0,44,46,0,0,0,False,100.0,6.978260869565218,10.76086956521739
0,1758189349.255884,99.6,29,0.2675,0.1857,0.4125,360.0,0.0,14.52,None,None,8.284,True,None,sfc_unique_p3_2,0,None,32,264.0,44,46,0,0,0,False,100.0,6.978260869565218,10.76086956521739
0,1758189349.4786499,99.8,29,0.2783,0.1946,0.44,378.0,0.0,9.99,None,None,7.181,True,None,sfc_cache_p1_1,0,None,32,264.0,45,48,0,0,0,False,100.0,6.958333333333333,11.0
0,1758189349.4790018,99.8,29,0.2783,0.1946,0.44,378.0,0.0,16.79,None,None,8.148,True,None,sfc_unique_p1_1,0,None,32,264.0,45,48,0,0,0,False,100.0,6.958333333333333,11.0
0,1758189354.261951,104.6,29,0.2967,0.1958,0.4675,360.0,0.0,6.11,None,None,6.468,True,None,sfc_cache_p4_1,0,None,28,231.0,44,48,0,0,0,False,100.0,7.416666666666667,11.6875
0,1758189354.2623403,104.6,29,0.2967,0.1958,0.4675,360.0,0.0,8.3,None,None,7.453,True,None,sfc_unique_p4_1,0,None,28,231.0,44,48,0,0,0,False,100.0,7.416666666666667,11.6875
0,1758189357.0524573,107.4,31,0.3075,0.208,0.495,378.0,0.0,8.17,None,None,10.561,True,None,sfc_cache_p1_7,0,None,28,231.0,45,50,0,0,0,False,100.0,7.38,11.88
0,1758189357.0528483,107.4,31,0.3075,0.208,0.495,378.0,0.0,13.43,None,None,7.826,True,None,sfc_unique_p1_7,0,None,28,231.0,45,50,0,0,0,False,100.0,7.38,11.88
0,1758189357.145896,107.5,32,0.3183,0.2178,0.5225,396.0,0.0,10.42,None,None,6.857,True,None,sfc_cache_p2_7,0,None,28,231.0,46,52,0,0,0,False,100.0,7.346153846153846,12.057692307692308
0,1758189357.146267,107.5,32,0.3183,0.2178,0.5225,396.0,0.0,14.78,None,None,7.982,True,None,sfc_unique_p2_7,0,None,28,231.0,46,52,0,0,0,False,100.0,7.346153846153846,12.057692307692308
0,1758189357.4022264,107.7,33,0.3258,0.2275,0.5225,414.0,0.0,10.35,None,None,6.706,True,None,sfc_cache_p3_7,0,None,32,264.0,49,54,0,0,0,False,100.0,7.2407407407407405,11.61111111111111
0,1758189357.402633,107.7,33,0.3258,0.2275,0.5225,414.0,0.0,14.64,None,None,8.127,True,None,sfc_unique_p3_7,0,None,32,264.0,49,54,0,0,0,False,100.0,7.2407407407407405,11.61111111111111
0,1758189357.5055594,107.8,34,0.3333,0.2372,0.5225,432.0,0.0,9.24,None,None,6.504,True,None,sfc_cache_p4_7,0,None,36,297.0,52,56,0,0,0,False,100.0,7.142857142857143,11.196428571428571
0,1758189357.5059407,107.8,34,0.3333,0.2372,0.5225,432.0,0.0,12.42,None,None,7.948,True,None,sfc_unique_p4_7,0,None,36,297.0,52,56,0,0,0,False,100.0,7.142857142857143,11.196428571428571
0,1758189359.452434,109.8,34,0.3,0.2229,0.495,414.0,0.0,9.68,None,None,6.963,True,None,sfc_cache_p3_3,0,None,32,264.0,47,52,0,0,0,False,100.0,6.923076923076923,11.423076923076923
0,1758189359.452821,109.8,34,0.3,0.2229,0.495,414.0,0.0,16.33,None,None,7.915,True,None,sfc_unique_p3_3,0,None,32,264.0,47,52,0,0,0,False,100.0,6.923076923076923,11.423076923076923
0,1758189359.560479,109.9,34,0.3108,0.2271,0.5225,432.0,0.0,9.41,None,None,6.813,True,None,sfc_cache_p2_2,0,None,32,264.0,48,54,0,0,0,False,100.0,6.907407407407407,11.61111111111111
0,1758189359.5611522,109.9,34,0.3108,0.2271,0.5225,432.0,0.0,15.03,None,None,8.21,True,None,sfc_unique_p2_2,0,None,32,264.0,48,54,0,0,0,False,100.0,6.907407407407407,11.61111111111111
0,1758189359.8463156,110.2,34,0.3367,0.2383,0.55,432.0,0.0,5.69,None,None,6.326,True,None,sfc_cache_p2_1,0,None,32,264.0,50,56,0,0,0,False,100.0,7.214285714285714,11.785714285714286
0,1758189359.8466918,110.2,34,0.3367,0.2383,0.55,432.0,0.0,7.45,None,None,7.289,True,None,sfc_unique_p2_1,0,None,32,264.0,50,56,0,0,0,False,100.0,7.214285714285714,11.785714285714286
0,1758189369.45936,119.8,34,0.3367,0.2376,0.55,432.0,0.0,9.8,None,None,6.868,True,None,sfc_cache_p2_5,0,None,32,264.0,50,56,0,0,0,False,100.0,7.214285714285714,11.785714285714286
0,1758189369.4597085,119.8,34,0.3367,0.2376,0.55,432.0,0.0,15.37,None,None,8.143,True,None,sfc_unique_p2_5,0,None,32,264.0,50,56,0,0,0,False,100.0,7.214285714285714,11.785714285714286
0,1758189379.3176003,129.6,34,0.2633,0.2033,0.44,396.0,0.0,9.25,None,None,7.431,True,None,sfc_cache_p1_6,0,None,32,264.0,45,48,0,0,0,False,100.0,6.583333333333333,11.0
0,1758189379.3179471,129.6,34,0.2633,0.2033,0.44,396.0,0.0,16.05,None,None,8.664,True,None,sfc_unique_p1_6,0,None,32,264.0,45,48,0,0,0,False,100.0,6.583333333333333,11.0
0,1758189380.1110265,130.4,36,0.2892,0.2077,0.4675,396.0,0.0,5.37,None,None,6.693,True,None,sfc_cache_p1_8,0,None,32,264.0,46,50,0,0,0,False,100.0,6.94,11.22
0,1758189380.1113782,130.4,36,0.2892,0.2077,0.4675,396.0,0.0,7.14,None,None,7.4,True,None,sfc_unique_p1_8,0,None,32,264.0,46,50,0,0,0,False,100.0,6.94,11.22
0,1758189380.416451,130.7,37,0.3114,0.2162,0.495,396.0,0.0,5.29,None,None,9.229,True,None,sfc_cache_p2_8,0,None,36.33,264.0,49,52,0,0,0,False,100.0,7.185961538461539,11.423076923076923
0,1758189380.416851,130.7,37,0.3114,0.2162,0.495,396.0,0.0,7.55,None,None,7.497,True,None,sfc_unique_p2_8,0,None,36.33,264.0,49,52,0,0,0,False,100.0,7.185961538461539,11.423076923076923
0,1758189380.7340252,131.1,38,0.3222,0.2256,0.5225,414.0,0.0,8.89,None,None,6.839,True,None,sfc_cache_p3_8,0,None,36.33,264.0,51,54,0,0,0,False,100.0,7.160555555555556,11.61111111111111
0,1758189380.7343695,131.1,38,0.3222,0.2256,0.5225,414.0,0.0,14.8,None,None,8.144,True,None,sfc_unique_p3_8,0,None,36.33,264.0,51,54,0,0,0,False,100.0,7.160555555555556,11.61111111111111
0,1758189380.8748813,131.2,39,0.3331,0.2339,0.55,432.0,0.0,10.02,None,None,6.712,True,None,sfc_cache_p4_8,0,None,36.33,264.0,52,56,0,0,0,False,100.0,7.136964285714286,11.785714285714286
0,1758189380.8752506,131.2,39,0.3331,0.2339,0.55,432.0,0.0,14.89,None,None,8.128,True,None,sfc_unique_p4_8,0,None,36.33,264.0,52,56,0,0,0,False,100.0,7.136964285714286,11.785714285714286
0,1758189384.5397089,134.9,39,0.3256,0.2203,0.55,414.0,0.0,8.54,None,None,6.601,True,None,sfc_cache_p4_5,0,None,32.33,231.0,49,54,0,0,0,False,100.0,7.23462962962963,12.222222222222221
0,1758189384.5400662,134.9,39,0.3256,0.2203,0.55,414.0,0.0,15.32,None,None,8.611,True,None,sfc_unique_p4_5,0,None,32.33,231.0,49,54,0,0,0,False,100.0,7.23462962962963,12.222222222222221
0,1758189384.8258445,135.2,39,0.3364,0.2291,0.5775,432.0,0.0,9.74,None,None,6.832,True,None,sfc_cache_p1_5,0,None,32.33,231.0,51,56,0,0,0,False,100.0,7.208392857142857,12.375
0,1758189384.8262157,135.2,39,0.3364,0.2291,0.5775,432.0,0.0,15.06,None,None,8.056,True,None,sfc_unique_p1_5,0,None,32.33,231.0,51,56,0,0,0,False,100.0,7.208392857142857,12.375
0,1758189404.1793787,154.5,41,0.3039,0.2098,0.495,378.0,0.0,7.07,None,None,7.981,True,None,sfc_cache_p1_9,0,None,32.33,231.0,48,50,0,0,0,False,100.0,7.2934,11.88
0,1758189404.1797462,154.5,41,0.3039,0.2098,0.495,378.0,0.0,12.21,None,None,8.229,True,None,sfc_unique_p1_9,0,None,32.33,231.0,48,50,0,0,0,False,100.0,7.2934,11.88
0,1758189404.5045063,154.8,42,0.3039,0.2098,0.495,378.0,0.0,7.15,None,None,6.942,False,None,sfc_cache_p2_9,0,None,32.33,231.0,48,50,0,0,0,False,99.04761904761905,7.2934,11.88
0,1758189404.5048733,154.8,42,0.3039,0.2098,0.495,378.0,0.0,None,None,None,7.698,False,None,sfc_unique_p2_9,0,None,32.33,231.0,48,50,0,0,0,False,98.11320754716981,7.2934,11.88
0,1758189404.8516033,155.2,43,0.3039,0.2098,0.495,378.0,0.0,7.23,None,None,7.106,False,None,sfc_cache_p3_9,0,None,32.33,231.0,48,50,0,0,0,False,97.19626168224299,7.2934,11.88
0,1758189404.8519778,155.2,43,0.3039,0.2098,0.495,378.0,0.0,None,None,None,7.609,False,None,sfc_unique_p3_9,0,None,32.33,231.0,48,50,0,0,0,False,96.29629629629629,7.2934,11.88
0,1758189405.1969242,155.5,43,0.3039,0.2098,0.495,378.0,0.0,9.38,None,None,7.759,True,None,sfc_cache_p1_6,0,None,32.33,231.0,48,50,0,0,0,False,96.3302752293578,7.2934,11.88
0,1758189405.1972811,155.5,43,0.3039,0.2098,0.495,378.0,0.0,16.35,None,None,8.371,True,None,sfc_unique_p1_6,0,None,32.33,231.0,48,50,0,0,0,False,96.36363636363636,7.2934,11.88
0,1758189405.557126,155.9,44,0.3297,0.2165,0.5225,378.0,0.0,4.16,None,None,7.317,True,None,sfc_cache_p4_9,0,None,32.33,231.0,50,52,0,0,0,False,96.3963963963964,7.609038461538462,12.057692307692308
0,1758189405.5574934,155.9,44,0.3297,0.2165,0.5225,378.0,0.0,6.07,None,None,7.308,True,None,sfc_unique_p4_9,0,None,32.33,231.0,50,52,0,0,0,False,96.42857142857143,7.609038461538462,12.057692307692308
0,1758189420.2341099,170.6,44,0.3331,0.2172,0.55,378.0,0.0,9.29,None,None,6.809,True,None,sfc_cache_p3_4,0,None,28.33,198.0,48,52,0,0,0,False,96.46017699115043,7.685961538461539,12.692307692307692
0,1758189420.2344773,170.6,44,0.3331,0.2172,0.55,378.0,0.0,15.57,None,None,8.02,True,None,sfc_unique_p3_4,0,None,28.33,198.0,48,52,0,0,0,False,96.49122807017544,7.685961538461539,12.692307692307692
0,1758189422.2899644,172.6,46,0.3439,0.2268,0.5775,396.0,0.0,9.47,None,None,6.605,True,None,sfc_cache_p1_10,0,None,28.33,198.0,48,54,0,0,0,False,96.52173913043478,7.642037037037038,12.833333333333334
0,1758189422.2904434,172.6,46,0.3439,0.2268,0.5775,396.0,0.0,12.93,None,None,7.812,True,None,sfc_unique_p1_10,0,None,28.33,198.0,48,54,0,0,0,False,96.55172413793103,7.642037037037038,12.833333333333334
0,1758189422.6949275,173.0,47,0.3547,0.2385,0.605,414.0,0.0,10.13,None,None,6.529,True,None,sfc_cache_p2_10,0,None,28.33,198.0,50,56,0,0,0,False,96.58119658119658,7.60125,12.964285714285714
0,1758189422.6952958,173.0,47,0.3547,0.2385,0.605,414.0,0.0,12.92,None,None,7.874,True,None,sfc_unique_p2_10,0,None,28.33,198.0,50,56,0,0,0,False,96.61016949152543,7.60125,12.964285714285714
0,1758189423.0730197,173.4,48,0.3806,0.2531,0.6325,414.0,0.0,7.38,None,None,5.944,True,None,sfc_cache_p3_10,0,None,28.33,198.0,51,58,0,0,0,False,96.63865546218487,7.873620689655173,13.086206896551724
0,1758189423.0734007,173.4,48,0.3806,0.2531,0.6325,414.0,0.0,7.64,None,None,7.123,True,None,sfc_unique_p3_10,0,None,28.33,198.0,51,58,0,0,0,False,96.66666666666667,7.873620689655173,13.086206896551724
0,1758189423.623182,174.0,49,0.3806,0.2531,0.6325,414.0,0.0,11.05,None,None,6.33,False,None,sfc_cache_p4_10,0,None,28.33,198.0,51,58,0,0,0,False,95.86776859504133,7.873620689655173,13.086206896551724
0,1758189423.623549,174.0,49,0.3806,0.2531,0.6325,414.0,0.0,None,None,None,7.745,False,None,sfc_unique_p4_10,0,None,28.33,198.0,51,58,0,0,0,False,95.08196721311475,7.873620689655173,13.086206896551724
0,1758189425.2553108,175.6,49,0.2997,0.1993,0.5225,306.0,0.0,9.15,None,None,6.96,True,None,sfc_cache_p3_6,0,None,16.33,99.0,37,44,0,0,0,False,95.1219512195122,8.174318181818181,14.25
0,1758189425.2556663,175.6,49,0.2997,0.1993,0.5225,306.0,0.0,16.35,None,None,8.932,True,None,sfc_unique_p3_6,0,None,16.33,99.0,37,44,0,0,0,False,95.16129032258065,8.174318181818181,14.25
0,1758189425.6582906,176.0,49,0.3106,0.2082,0.55,324.0,0.0,9.6,None,None,6.801,True,None,sfc_cache_p1_6,0,None,16.33,99.0,39,46,0,0,0,False,95.19999999999999,8.101521739130435,14.347826086956522
0,1758189425.6588252,176.0,49,0.3106,0.2082,0.55,324.0,0.0,16.78,None,None,8.434,True,None,sfc_unique_p1_6,0,None,16.33,99.0,39,46,0,0,0,False,95.23809523809523,8.101521739130435,14.347826086956522
0,1758189426.0397367,176.4,49,0.3214,0.2186,0.5775,342.0,0.0,12.09,None,None,6.921,True,None,sfc_cache_p4_3,0,None,16.33,99.0,41,48,0,0,0,False,95.2755905511811,8.034791666666667,14.4375
