No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1755001108.5475316,0,1,0.0108,0.0041,0.0275,18.0,0.0,8.46,None,None,6.408,True,None,sfc_cache_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755001108.5481062,0.0,1,0.0108,0.0041,0.0275,18.0,0.0,13.86,None,None,5.876,True,None,sfc_unique_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755001108.5664759,0.0,2,0.0183,0.0082,0.0275,36.0,0.0,8.62,None,None,5.853,True,None,sfc_cache_p2_1,0,None,0,0,0,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755001108.5668821,0.0,2,0.0183,0.0082,0.0275,36.0,0.0,14.18,None,None,5.748,True,None,sfc_unique_p2_1,0,None,0,0,0,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755001108.5878606,0.0,3,0.0258,0.0123,0.0275,54.0,0.0,8.32,None,None,5.861,True,None,sfc_cache_p3_1,0,None,0,0,0,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755001108.5882766,0.0,3,0.0258,0.0123,0.0275,54.0,0.0,13.59,None,None,5.761,True,None,sfc_unique_p3_1,0,None,0,0,0,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755001108.6039395,0.1,4,0.0333,0.0165,0.0275,72.0,0.0,8.63,None,None,5.913,True,None,sfc_cache_p4_1,0,None,0,0,0,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755001108.6041615,0.1,4,0.0333,0.0165,0.0275,72.0,0.0,14.19,None,None,4.171,True,None,sfc_unique_p4_1,0,None,0,0,0,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755001125.5392706,17.0,6,0.0442,0.0192,0.055,90.0,0.0,9.27,None,None,5.911,True,None,sfc_cache_p1_2,0,None,0,0,0,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755001125.5397117,17.0,6,0.0442,0.0192,0.055,90.0,0.0,15.7,None,None,5.984,True,None,sfc_unique_p1_2,0,None,0,0,0,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755001125.5581179,17.0,7,0.0517,0.0219,0.055,108.0,0.0,7.81,None,None,5.826,True,None,sfc_cache_p2_2,0,None,0,0,0,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755001125.5584848,17.0,7,0.0517,0.0219,0.055,108.0,0.0,12.79,None,None,5.752,True,None,sfc_unique_p2_2,0,None,0,0,0,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755001125.5746636,17.0,8,0.0592,0.0247,0.055,126.0,0.0,7.76,None,None,5.853,True,None,sfc_cache_p3_2,0,None,0,0,0,0,0,0,0,False,100.0,9.216589861751153,71.42857142857143
0,1755001125.5750124,17.0,8,0.0592,0.0247,0.055,126.0,0.0,12.69,None,None,5.82,True,None,sfc_unique_p3_2,0,None,0,0,0,0,0,0,0,False,100.0,9.216589861751153,71.42857142857143
0,1755001125.5919433,17.0,9,0.0667,0.0274,0.055,144.0,0.0,9.09,None,None,5.827,True,None,sfc_cache_p4_2,0,None,0,0,0,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755001125.5923617,17.0,9,0.0667,0.0274,0.055,144.0,0.0,15.35,None,None,5.744,True,None,sfc_unique_p4_2,0,None,0,0,0,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755001148.5490873,40.0,11,0.0775,0.0302,0.0825,162.0,0.0,8.69,None,None,5.929,True,None,sfc_cache_p1_3,0,None,0,0,0,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755001148.549514,40.0,11,0.0775,0.0302,0.0825,162.0,0.0,14.77,None,None,5.768,True,None,sfc_unique_p1_3,0,None,0,0,0,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755001148.568017,40.0,12,0.085,0.0329,0.0825,180.0,0.0,8.17,None,None,5.844,True,None,sfc_cache_p2_3,0,None,0,0,0,0,0,0,0,False,100.0,9.032258064516128,70.0
0,1755001148.568381,40.0,12,0.085,0.0329,0.0825,180.0,0.0,13.73,None,None,5.742,True,None,sfc_unique_p2_3,0,None,0,0,0,0,0,0,0,False,100.0,9.032258064516128,70.0
0,1755001148.584454,40.0,13,0.0925,0.0357,0.0825,198.0,0.0,8.86,None,None,5.709,True,None,sfc_cache_p3_3,0,None,0,0,0,0,0,0,0,False,100.0,9.3841642228739,72.72727272727273
0,1755001148.5848007,40.0,13,0.0925,0.0357,0.0825,198.0,0.0,15.12,None,None,5.81,True,None,sfc_unique_p3_3,0,None,0,0,0,0,0,0,0,False,100.0,9.3841642228739,72.72727272727273
0,1755001148.600808,40.1,14,0.1,0.0384,0.0825,216.0,0.0,8.86,None,None,5.746,True,None,sfc_cache_p4_3,0,None,0,0,0,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755001148.6011515,40.1,14,0.1,0.0384,0.0825,216.0,0.0,15.12,None,None,5.69,True,None,sfc_unique_p4_3,0,None,0,0,0,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755001161.556399,53.0,16,0.1108,0.0411,0.11,234.0,0.0,7.38,None,None,5.858,True,None,sfc_cache_p1_4,0,None,0,0,0,0,0,0,0,False,100.0,8.933002481389577,69.23076923076923
0,1755001161.5568318,53.0,16,0.1108,0.0411,0.11,234.0,0.0,12.12,None,None,5.662,True,None,sfc_unique_p1_4,0,None,0,0,0,0,0,0,0,False,100.0,8.933002481389577,69.23076923076923
0,1755001161.5779862,53.0,17,0.1183,0.0439,0.11,252.0,0.0,8.36,None,None,5.82,True,None,sfc_cache_p2_4,0,None,0,0,0,0,0,0,0,False,100.0,9.216589861751153,71.42857142857143
0,1755001161.57835,53.0,17,0.1183,0.0439,0.11,252.0,0.0,14.07,None,None,5.71,True,None,sfc_unique_p2_4,0,None,0,0,0,0,0,0,0,False,100.0,9.216589861751153,71.42857142857143
0,1755001161.5944066,53.0,18,0.1258,0.0466,0.11,270.0,0.0,8.17,None,None,5.828,True,None,sfc_cache_p3_4,0,None,0,0,0,0,0,0,0,False,100.0,9.46236559139785,73.33333333333333
0,1755001161.5947542,53.0,18,0.1258,0.0466,0.11,270.0,0.0,13.7,None,None,5.814,True,None,sfc_unique_p3_4,0,None,0,0,0,0,0,0,0,False,100.0,9.46236559139785,73.33333333333333
0,1755001161.612415,53.1,19,0.1333,0.0494,0.11,288.0,0.0,8.9,None,None,5.738,True,None,sfc_cache_p4_4,0,None,0,0,0,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755001161.6127608,53.1,19,0.1333,0.0494,0.11,288.0,0.0,15.16,None,None,5.77,True,None,sfc_unique_p4_4,0,None,0,0,0,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755001169.2769902,60.7,19,0.1367,0.0507,0.1375,288.0,0.0,10.44,None,None,3.663,True,None,sfc_cache_p4_2,0,None,0,0,0,0,0,0,0,False,100.0,8.870967741935484,68.75
0,1755001169.2772348,60.7,19,0.1367,0.0507,0.1375,288.0,0.0,17.83,None,None,3.629,True,None,sfc_unique_p4_2,0,None,0,0,0,0,0,0,0,False,100.0,8.870967741935484,68.75
0,1755001174.285566,65.7,19,0.14,0.0494,0.165,288.0,0.0,11.03,None,None,5.932,True,None,sfc_cache_p2_1,0,None,0,0,0,0,0,0,0,False,100.0,8.064516129032258,62.5
0,1755001174.2859697,65.7,19,0.14,0.0494,0.165,288.0,0.0,19.0,None,None,5.915,True,None,sfc_unique_p2_1,0,None,0,0,0,0,0,0,0,False,100.0,8.064516129032258,62.5
0,1755001182.575044,74.0,21,0.1508,0.0535,0.1925,306.0,0.0,7.48,None,None,5.851,True,None,sfc_cache_p1_5,0,None,0,0,0,0,0,0,0,False,100.0,7.590132827324478,58.82352941176471
0,1755001182.5754662,74.0,21,0.1508,0.0535,0.1925,306.0,0.0,11.81,None,None,5.924,True,None,sfc_unique_p1_5,0,None,0,0,0,0,0,0,0,False,100.0,7.590132827324478,58.82352941176471
0,1755001182.5926368,74.0,22,0.1583,0.0576,0.1925,324.0,0.0,8.27,None,None,5.868,True,None,sfc_cache_p2_5,0,None,0,0,0,0,0,0,0,False,100.0,7.885304659498208,61.111111111111114
0,1755001182.592979,74.0,22,0.1583,0.0576,0.1925,324.0,0.0,13.39,None,None,5.859,True,None,sfc_unique_p2_5,0,None,0,0,0,0,0,0,0,False,100.0,7.885304659498208,61.111111111111114
0,1755001182.611436,74.1,23,0.1658,0.0617,0.1925,342.0,0.0,9.4,None,None,5.863,True,None,sfc_cache_p3_5,0,None,0,0,0,0,0,0,0,False,100.0,8.149405772495756,63.1578947368421
0,1755001182.6118686,74.1,23,0.1658,0.0617,0.1925,342.0,0.0,15.66,None,None,6.887,True,None,sfc_unique_p3_5,0,None,0,0,0,0,0,0,0,False,100.0,8.149405772495756,63.1578947368421
0,1755001182.6334984,74.1,24,0.1733,0.0658,0.1925,360.0,0.0,8.55,None,None,7.381,True,None,sfc_cache_p4_5,0,None,0,0,0,0,0,0,0,False,100.0,8.38709677419355,65.0
0,1755001182.633931,74.1,24,0.1733,0.0658,0.1925,360.0,0.0,13.96,None,None,7.438,True,None,sfc_unique_p4_5,0,None,0,0,0,0,0,0,0,False,100.0,8.38709677419355,65.0
0,1755001184.290875,75.7,24,0.1692,0.0649,0.22,342.0,0.0,9.87,None,None,5.829,True,None,sfc_cache_p3_2,0,None,0,0,0,0,0,0,0,False,100.0,7.470288624787775,57.89473684210527
0,1755001184.2912774,75.7,24,0.1692,0.0649,0.22,342.0,0.0,16.37,None,None,5.789,True,None,sfc_unique_p3_2,0,None,0,0,0,0,0,0,0,False,100.0,7.470288624787775,57.89473684210527
0,1755001184.307299,75.8,24,0.1767,0.0693,0.22,360.0,0.0,9.98,None,None,5.673,True,None,sfc_cache_p2_2,0,None,0,0,0,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755001184.3076427,75.8,24,0.1767,0.0693,0.22,360.0,0.0,16.74,None,None,5.57,True,None,sfc_unique_p2_2,0,None,0,0,0,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755001189.2939742,80.7,24,0.1767,0.0693,0.22,360.0,0.0,10.04,None,None,5.921,True,None,sfc_cache_p4_2,0,None,0,0,0,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755001189.2943861,80.7,24,0.1767,0.0693,0.22,360.0,0.0,16.91,None,None,5.814,True,None,sfc_unique_p4_2,0,None,0,0,0,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755001199.2987828,90.8,24,0.1733,0.071,0.1925,360.0,0.0,9.73,None,None,5.903,True,None,sfc_cache_p1_2,0,None,0,0,0,0,0,0,0,False,100.0,8.38709677419355,65.0
0,1755001199.2991858,90.8,24,0.1733,0.071,0.1925,360.0,0.0,16.25,None,None,5.571,True,None,sfc_unique_p1_2,0,None,0,0,0,0,0,0,0,False,100.0,8.38709677419355,65.0
0,1755001204.3034837,95.8,24,0.1692,0.0687,0.22,342.0,0.0,9.57,None,None,5.808,True,None,sfc_cache_p1_4,0,None,0,0,0,0,0,0,0,False,100.0,7.470288624787775,57.89473684210527
0,1755001204.3038938,95.8,24,0.1692,0.0687,0.22,342.0,0.0,16.1,None,None,5.778,True,None,sfc_unique_p1_4,0,None,0,0,0,0,0,0,0,False,100.0,7.470288624787775,57.89473684210527
0,1755001204.3210742,95.8,24,0.18,0.0732,0.2475,360.0,0.0,9.36,None,None,5.997,True,None,sfc_cache_p4_1,0,None,0,0,0,0,0,0,0,False,100.0,7.096774193548387,55.00000000000001
0,1755001204.321469,95.8,24,0.18,0.0732,0.2475,360.0,0.0,15.67,None,None,5.839,True,None,sfc_unique_p4_1,0,None,0,0,0,0,0,0,0,False,100.0,7.096774193548387,55.00000000000001
0,1755001208.5858903,100.0,26,0.1908,0.0759,0.275,378.0,0.0,9.08,None,None,5.767,True,None,sfc_cache_p1_6,0,None,0,0,0,0,0,0,0,False,100.0,6.7588325652841785,52.38095238095239
0,1755001208.5863075,100.0,26,0.1908,0.0759,0.275,378.0,0.0,15.24,None,None,5.584,True,None,sfc_unique_p1_6,0,None,0,0,0,0,0,0,0,False,100.0,6.7588325652841785,52.38095238095239
0,1755001208.606008,100.1,27,0.1983,0.0787,0.275,396.0,0.0,9.42,None,None,5.623,True,None,sfc_cache_p2_6,0,None,0,0,0,0,0,0,0,False,100.0,7.038123167155426,54.54545454545454
0,1755001208.606396,100.1,27,0.1983,0.0787,0.275,396.0,0.0,15.92,None,None,5.563,True,None,sfc_unique_p2_6,0,None,0,0,0,0,0,0,0,False,100.0,7.038123167155426,54.54545454545454
0,1755001208.6276708,100.1,28,0.2058,0.0814,0.275,414.0,0.0,9.43,None,None,5.639,True,None,sfc_cache_p3_6,0,None,0,0,0,0,0,0,0,False,100.0,7.293127629733521,56.52173913043478
0,1755001208.62807,100.1,28,0.2058,0.0814,0.275,414.0,0.0,15.95,None,None,5.582,True,None,sfc_unique_p3_6,0,None,0,0,0,0,0,0,0,False,100.0,7.293127629733521,56.52173913043478
0,1755001208.6467526,100.1,29,0.2133,0.0842,0.275,432.0,0.0,9.43,None,None,5.641,True,None,sfc_cache_p4_6,0,None,0,0,0,0,0,0,0,False,100.0,7.526881720430108,58.333333333333336
0,1755001208.6470985,100.1,29,0.2133,0.0842,0.275,432.0,0.0,15.95,None,None,5.643,True,None,sfc_unique_p4_6,0,None,0,0,0,0,0,0,0,False,100.0,7.526881720430108,58.333333333333336
0,1755001209.3062441,100.8,29,0.2167,0.0865,0.3025,432.0,0.0,9.41,None,None,5.756,True,None,sfc_cache_p2_4,0,None,0,0,0,0,0,0,0,False,100.0,6.989247311827956,54.166666666666664
0,1755001209.3067017,100.8,29,0.2167,0.0865,0.3025,432.0,0.0,15.96,None,None,5.825,True,None,sfc_unique_p2_4,0,None,0,0,0,0,0,0,0,False,100.0,6.989247311827956,54.166666666666664
0,1755001214.3124194,105.8,29,0.22,0.0878,0.33,432.0,0.0,12.2,None,None,5.797,True,None,sfc_cache_p1_3,0,None,0,0,0,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755001214.312817,105.8,29,0.22,0.0878,0.33,432.0,0.0,21.63,None,None,5.581,True,None,sfc_unique_p1_3,0,None,0,0,0,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755001223.5972674,115.0,31,0.1908,0.0751,0.275,378.0,0.0,9.93,None,None,6.012,True,None,sfc_cache_p1_7,0,None,0,0,0,0,0,0,0,False,100.0,6.7588325652841785,52.38095238095239
0,1755001223.597707,115.1,31,0.1908,0.0751,0.275,378.0,0.0,16.86,None,None,5.832,True,None,sfc_unique_p1_7,0,None,0,0,0,0,0,0,0,False,100.0,6.7588325652841785,52.38095238095239
0,1755001223.6915681,115.1,32,0.2017,0.0787,0.3025,396.0,0.0,9.32,None,None,5.835,True,None,sfc_cache_p2_7,0,None,0,0,0,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755001223.692037,115.1,32,0.2017,0.0787,0.3025,396.0,0.0,15.52,None,None,6.044,True,None,sfc_unique_p2_7,0,None,0,0,0,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755001223.7166414,115.2,33,0.2125,0.0828,0.33,414.0,0.0,9.6,None,None,5.655,True,None,sfc_cache_p3_7,0,None,0,0,0,0,0,0,0,False,100.0,6.171107994389901,47.82608695652174
0,1755001223.7170658,115.2,33,0.2125,0.0828,0.33,414.0,0.0,15.54,None,None,5.838,True,None,sfc_unique_p3_7,0,None,0,0,0,0,0,0,0,False,100.0,6.171107994389901,47.82608695652174
0,1755001223.73748,115.2,34,0.2233,0.0887,0.3575,432.0,0.0,9.69,None,None,5.554,True,None,sfc_cache_p4_7,0,None,0,0,0,0,0,0,0,False,100.0,5.913978494623656,45.83333333333333
0,1755001223.7378366,115.2,34,0.2233,0.0887,0.3575,432.0,0.0,15.38,None,None,5.632,True,None,sfc_unique_p4_7,0,None,0,0,0,0,0,0,0,False,100.0,5.913978494623656,45.83333333333333
0,1755001224.3230224,115.8,34,0.2158,0.0874,0.3575,414.0,0.0,9.07,None,None,5.729,True,None,sfc_cache_p4_4,0,None,0,0,0,0,0,0,0,False,100.0,5.610098176718092,43.47826086956522
0,1755001224.3234096,115.8,34,0.2158,0.0874,0.3575,414.0,0.0,15.4,None,None,5.899,True,None,sfc_unique_p4_4,0,None,0,0,0,0,0,0,0,False,100.0,5.610098176718092,43.47826086956522
0,1755001224.3424726,115.8,34,0.2267,0.0919,0.385,432.0,0.0,9.7,None,None,5.59,True,None,sfc_cache_p3_4,0,None,0,0,0,0,0,0,0,False,100.0,5.376344086021505,41.66666666666667
0,1755001224.342807,115.8,34,0.2267,0.0919,0.385,432.0,0.0,15.57,None,None,5.828,True,None,sfc_unique_p3_4,0,None,0,0,0,0,0,0,0,False,100.0,5.376344086021505,41.66666666666667
0,1755001229.3267756,120.8,34,0.2267,0.0933,0.385,432.0,0.0,12.2,None,None,5.707,True,None,sfc_cache_p3_3,0,None,0,0,0,0,0,0,0,False,100.0,5.376344086021505,41.66666666666667
0,1755001229.327178,120.8,34,0.2267,0.0933,0.385,432.0,0.0,21.63,None,None,5.706,True,None,sfc_unique_p3_3,0,None,0,0,0,0,0,0,0,False,100.0,5.376344086021505,41.66666666666667
0,1755001239.333016,130.8,34,0.2267,0.0947,0.385,432.0,0.0,12.13,None,None,5.862,True,None,sfc_cache_p4_3,0,None,0,0,0,0,0,0,0,False,100.0,5.376344086021505,41.66666666666667
0,1755001239.3337283,130.8,34,0.2267,0.0947,0.385,432.0,0.0,21.5,None,None,5.698,True,None,sfc_unique_p4_3,0,None,0,0,0,0,0,0,0,False,100.0,5.376344086021505,41.66666666666667
0,1755001242.608392,134.1,36,0.2375,0.1006,0.4125,450.0,0.0,9.69,None,None,5.798,True,None,sfc_cache_p1_8,0,None,0,0,0,0,0,0,0,False,100.0,5.161290322580645,40.0
0,1755001242.6088126,134.1,36,0.2375,0.1006,0.4125,450.0,0.0,15.38,None,None,5.72,True,None,sfc_unique_p1_8,0,None,0,0,0,0,0,0,0,False,100.0,5.161290322580645,40.0
0,1755001242.6339033,134.1,37,0.245,0.1066,0.4125,468.0,0.0,9.8,None,None,5.658,True,None,sfc_cache_p2_8,0,None,0,0,0,0,0,0,0,False,100.0,5.459057071960298,42.30769230769231
0,1755001242.6342707,134.1,37,0.245,0.1066,0.4125,468.0,0.0,15.61,None,None,5.711,True,None,sfc_unique_p2_8,0,None,0,0,0,0,0,0,0,False,100.0,5.459057071960298,42.30769230769231
0,1755001242.6573133,134.1,38,0.2525,0.1125,0.4125,486.0,0.0,10.04,None,None,5.686,True,None,sfc_cache_p3_8,0,None,0,0,0,0,0,0,0,False,100.0,5.734767025089606,44.44444444444444
0,1755001242.6576817,134.1,38,0.2525,0.1125,0.4125,486.0,0.0,16.08,None,None,5.749,True,None,sfc_unique_p3_8,0,None,0,0,0,0,0,0,0,False,100.0,5.734767025089606,44.44444444444444
0,1755001242.6841578,134.1,39,0.26,0.1185,0.4125,504.0,0.0,11.71,None,None,6.804,True,None,sfc_cache_p4_8,0,None,0,0,0,0,0,0,0,False,100.0,5.990783410138248,46.42857142857143
0,1755001242.6846087,134.1,39,0.26,0.1185,0.4125,504.0,0.0,19.43,None,None,7.431,True,None,sfc_unique_p4_8,0,None,0,0,0,0,0,0,0,False,100.0,5.990783410138248,46.42857142857143
0,1755001244.336677,135.8,39,0.2567,0.1198,0.385,504.0,0.0,12.12,None,None,5.677,True,None,sfc_cache_p2_3,0,None,0,0,0,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755001244.3370955,135.8,39,0.2567,0.1198,0.385,504.0,0.0,21.48,None,None,5.415,True,None,sfc_unique_p2_3,0,None,0,0,0,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755001258.6186852,150.1,41,0.2308,0.1064,0.3575,450.0,0.0,7.68,None,None,5.978,True,None,sfc_cache_p1_9,0,None,0,0,0,0,0,0,0,False,100.0,6.193548387096774,48.0
0,1755001258.6191292,150.1,41,0.2308,0.1064,0.3575,450.0,0.0,12.62,None,None,5.629,True,None,sfc_unique_p1_9,0,None,0,0,0,0,0,0,0,False,100.0,6.193548387096774,48.0
0,1755001258.642599,150.1,42,0.2417,0.1109,0.385,468.0,0.0,8.01,None,None,5.703,True,None,sfc_cache_p2_9,0,None,0,0,0,0,0,0,0,False,100.0,5.955334987593052,46.15384615384615
0,1755001258.6429617,150.1,42,0.2417,0.1109,0.385,468.0,0.0,12.98,None,None,5.61,True,None,sfc_unique_p2_9,0,None,0,0,0,0,0,0,0,False,100.0,5.955334987593052,46.15384615384615
0,1755001258.6674714,150.1,43,0.2525,0.1154,0.4125,486.0,0.0,8.41,None,None,5.665,True,None,sfc_cache_p3_9,0,None,0,0,0,0,0,0,0,False,100.0,5.734767025089606,44.44444444444444
0,1755001258.6678483,150.1,43,0.2525,0.1154,0.4125,486.0,0.0,13.13,None,None,5.399,True,None,sfc_unique_p3_9,0,None,0,0,0,0,0,0,0,False,100.0,5.734767025089606,44.44444444444444
0,1755001258.6905994,150.1,44,0.2633,0.1203,0.44,504.0,0.0,8.51,None,None,5.619,True,None,sfc_cache_p4_9,0,None,0,0,0,0,0,0,0,False,100.0,5.529953917050691,42.857142857142854
0,1755001258.6911755,150.1,44,0.2633,0.1203,0.44,504.0,0.0,12.97,None,None,5.483,True,None,sfc_unique_p4_9,0,None,0,0,0,0,0,0,0,False,100.0,5.529953917050691,42.857142857142854
