No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1758825732.017492,0,1,0.0234,0.0042,0.0249,18.0,0.0,7.11,None,None,9.24,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2047.5452716297787
0,1758825732.0179589,0.0,1,0.0234,0.0042,0.0249,18.0,0.0,12.63,None,None,8.868,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2047.5452716297787
0,1758825732.0389674,0.0,2,0.0438,0.0056,0.0249,45.0,0.0,6.25,None,None,8.107,True,None,sfc_cache_p2_1,0,None,4,33.0,3,4,0,0,0,False,100.0,14.5,8.25,2047.5452716297787
0,1758825732.0392308,0.0,2,0.0438,0.0056,0.0249,45.0,0.0,8.27,None,None,9.825,True,None,sfc_unique_p2_1,0,None,4,33.0,3,4,0,0,0,False,100.0,14.5,8.25,2047.5452716297787
0,1758825732.0611346,0.0,3,0.0643,0.0097,0.0249,63.0,0.0,7.84,None,None,7.981,True,None,sfc_cache_p3_1,0,None,8,66.0,6,6,0,0,0,False,100.0,14.166666666666666,5.5,2052.7689212196256
0,1758825732.0615864,0.0,3,0.0643,0.0097,0.0249,63.0,0.0,14.09,None,None,9.035,True,None,sfc_unique_p3_1,0,None,8,66.0,6,6,0,0,0,False,100.0,14.166666666666666,5.5,2052.7689212196256
0,1758825732.0837045,0.1,4,0.0847,0.0139,0.0249,81.0,0.0,8.72,None,None,8.176,True,None,sfc_cache_p4_1,0,None,12,99.0,9,8,0,0,0,False,100.0,14.0,4.125,2057.9925708094725
0,1758825732.0841055,0.1,4,0.0847,0.0139,0.0249,81.0,0.0,15.87,None,None,9.263,True,None,sfc_unique_p4_1,0,None,12,99.0,9,8,0,0,0,False,100.0,14.0,4.125,2057.9925708094725
0,1758825746.0198224,14.0,6,0.1081,0.016,0.0499,108.0,0.0,6.69,None,None,8.238,True,None,sfc_cache_p1_2,0,None,12,99.0,9,10,0,0,0,False,100.0,14.3,6.6,2063.409688902647
0,1758825746.0201917,14.0,6,0.1081,0.016,0.0499,108.0,0.0,8.27,None,None,9.812,True,None,sfc_unique_p1_2,0,None,12,99.0,9,10,0,0,0,False,100.0,14.3,6.6,2063.409688902647
0,1758825746.044288,14.0,7,0.1315,0.0229,0.0748,126.0,0.0,7.21,None,None,7.725,True,None,sfc_cache_p2_2,0,None,12,99.0,11,12,0,0,0,False,100.0,14.5,8.25,2077.919826652221
0,1758825746.0446608,14.0,7,0.1315,0.0229,0.0748,126.0,0.0,12.44,None,None,9.108,True,None,sfc_unique_p2_2,0,None,12,99.0,11,12,0,0,0,False,100.0,14.5,8.25,2077.919826652221
0,1758825746.0659037,14.0,8,0.152,0.0297,0.0748,144.0,0.0,9.45,None,None,8.091,True,None,sfc_cache_p3_2,0,None,16,132.0,14,14,0,0,0,False,100.0,14.357142857142858,7.071428571428571,2093.943661971831
0,1758825746.0661857,14.0,8,0.152,0.0297,0.0748,144.0,0.0,16.93,None,None,9.361,True,None,sfc_unique_p3_2,0,None,16,132.0,14,14,0,0,0,False,100.0,14.357142857142858,7.071428571428571,2093.943661971831
0,1758825746.0908065,14.1,9,0.1724,0.0324,0.0748,171.0,0.0,6.68,None,None,8.31,True,None,sfc_cache_p4_2,0,None,20,165.0,16,16,0,0,0,False,100.0,14.25,6.1875,2093.943661971831
0,1758825746.091103,14.1,9,0.1724,0.0324,0.0748,171.0,0.0,8.27,None,None,9.853,True,None,sfc_unique_p4_2,0,None,20,165.0,16,16,0,0,0,False,100.0,14.25,6.1875,2093.943661971831
0,1758825765.0358758,33.0,11,0.1958,0.0393,0.0998,189.0,0.0,7.29,None,None,7.953,True,None,sfc_cache_p1_3,0,None,20,165.0,17,18,0,0,0,False,100.0,14.38888888888889,7.333333333333333,2118.2046122891193
0,1758825765.0363681,33.0,11,0.1958,0.0393,0.0998,189.0,0.0,12.6,None,None,8.97,True,None,sfc_unique_p1_3,0,None,20,165.0,17,18,0,0,0,False,100.0,14.38888888888889,7.333333333333333,2118.2046122891193
0,1758825765.0591602,33.0,12,0.2162,0.0462,0.0998,207.0,0.0,9.45,None,None,7.815,True,None,sfc_cache_p2_3,0,None,24,198.0,20,20,0,0,0,False,100.0,14.3,6.6,2132.635814889336
0,1758825765.0594566,33.0,12,0.2162,0.0462,0.0998,207.0,0.0,16.93,None,None,9.092,True,None,sfc_unique_p2_3,0,None,24,198.0,20,20,0,0,0,False,100.0,14.3,6.6,2132.635814889336
