No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759180545.4435074,0,1,0.0234,0.0028,0.0249,27.0,0.0,7.14,None,None,14.425,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2045.4171180931744
0,1759180545.444168,0.0,1,0.0234,0.0028,0.0249,27.0,0.0,8.27,None,None,16.251,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2045.4171180931744
0,1759180545.4775243,0.0,2,0.0469,0.0117,0.0499,45.0,0.0,8.83,None,None,13.649,True,None,sfc_cache_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2059.9272558427488
0,1759180545.4779499,0.0,2,0.0469,0.0117,0.0499,45.0,0.0,15.18,None,None,15.645,True,None,sfc_unique_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2059.9272558427488
0,1759180545.5019453,0.1,3,0.0673,0.0151,0.0499,72.0,0.0,7.38,None,None,8.754,True,None,sfc_cache_p3_1,0,None,4,33.0,4,6,0,0,0,False,100.0,14.833333333333334,11.0,2059.9272558427488
0,1759180545.5021937,0.1,3,0.0673,0.0151,0.0499,72.0,0.0,8.27,None,None,10.524,True,None,sfc_unique_p3_1,0,None,4,33.0,4,6,0,0,0,False,100.0,14.833333333333334,11.0,2059.9272558427488
0,1759180545.5368483,0.1,4,0.0877,0.0185,0.0499,99.0,0.0,7.3,None,None,13.799,True,None,sfc_cache_p4_1,0,None,8,66.0,6,8,0,0,0,False,100.0,14.5,8.25,2059.9272558427488
0,1759180545.5372834,0.1,4,0.0877,0.0185,0.0499,99.0,0.0,8.27,None,None,16.488,True,None,sfc_unique_p4_1,0,None,8,66.0,6,8,0,0,0,False,100.0,14.5,8.25,2059.9272558427488
0,1759180563.4168732,18.0,6,0.1111,0.0275,0.0748,117.0,0.0,8.78,None,None,8.64,True,None,sfc_cache_p1_2,0,None,8,66.0,7,10,0,0,0,False,100.0,14.7,9.9,2086.712970128463
0,1759180563.417173,18.0,6,0.1111,0.0275,0.0748,117.0,0.0,14.54,None,None,10.127,True,None,sfc_unique_p1_2,0,None,8,66.0,7,10,0,0,0,False,100.0,14.7,9.9,2086.712970128463
0,1759180563.4391403,18.0,7,0.1315,0.0364,0.0748,135.0,0.0,8.89,None,None,8.577,True,None,sfc_cache_p2_2,0,None,12,99.0,10,12,0,0,0,False,100.0,14.5,8.25,2105.212970128463
0,1759180563.4393857,18.0,7,0.1315,0.0364,0.0748,135.0,0.0,14.76,None,None,9.939,True,None,sfc_unique_p2_2,0,None,12,99.0,10,12,0,0,0,False,100.0,14.5,8.25,2105.212970128463
