No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1755000079.3596556,0,1,0.0108,0.0027,0.0275,18.0,0.0,7.92,None,None,6.293,True,None,sfc_cache_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755000079.3602164,0.0,1,0.0108,0.0027,0.0275,18.0,0.0,13.18,None,None,5.713,True,None,sfc_unique_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755000079.3749692,0.0,2,0.0183,0.0055,0.0275,36.0,0.0,8.13,None,None,5.712,True,None,sfc_cache_p2_1,0,None,0,0,0,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755000079.3753157,0.0,2,0.0183,0.0055,0.0275,36.0,0.0,13.61,None,None,5.686,True,None,sfc_unique_p2_1,0,None,0,0,0,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755000079.3896954,0.0,3,0.0258,0.0082,0.0275,54.0,0.0,8.05,None,None,5.706,True,None,sfc_cache_p3_1,0,None,0,0,0,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755000079.3900335,0.0,3,0.0258,0.0082,0.0275,54.0,0.0,13.45,None,None,5.595,True,None,sfc_unique_p3_1,0,None,0,0,0,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755000079.4072094,0.0,4,0.0333,0.011,0.0275,72.0,0.0,8.13,None,None,5.725,True,None,sfc_cache_p4_1,0,None,0,0,0,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755000079.4075487,0.0,4,0.0333,0.011,0.0275,72.0,0.0,13.61,None,None,5.694,True,None,sfc_unique_p4_1,0,None,0,0,0,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755000095.3434474,16.0,6,0.0442,0.0137,0.055,90.0,0.0,9.37,None,None,5.829,True,None,sfc_cache_p1_2,0,None,0,0,0,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755000095.3441253,16.0,6,0.0442,0.0137,0.055,90.0,0.0,15.88,None,None,5.606,True,None,sfc_unique_p1_2,0,None,0,0,0,0,0,0,0,False,100.0,7.741935483870968,60.0
