No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759081025.970693,0,1,0.0234,0.0021,0.0249,27.0,0.0,8.84,None,None,10.097,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2045.4171180931744
0,1759081025.971079,0.0,1,0.0234,0.0021,0.0249,27.0,0.0,8.27,None,None,10.17,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2045.4171180931744
0,1759081025.9955788,0.0,2,0.0469,0.0106,0.0499,27.0,0.0,3.51,None,None,12.084,True,None,sfc_cache_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2100.9859154929577
0,1759081025.9958136,0.0,2,0.0469,0.0106,0.0499,27.0,0.0,5.23,None,None,9.075,True,None,sfc_unique_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2100.9859154929577
0,1759081026.0278976,0.1,3,0.0703,0.0195,0.0748,45.0,0.0,9.03,None,None,13.162,True,None,sfc_cache_p3_1,0,None,0,0,4,6,0,0,0,False,100.0,15.5,16.5,2117.738740133106
0,1759081026.0283117,0.1,3,0.0703,0.0195,0.0748,45.0,0.0,15.98,None,None,14.991,True,None,sfc_unique_p3_1,0,None,0,0,4,6,0,0,0,False,100.0,15.5,16.5,2117.738740133106
0,1759081026.0568514,0.1,4,0.0907,0.0284,0.0748,63.0,0.0,10.71,None,None,11.213,True,None,sfc_cache_p4_1,0,None,4,33.0,7,8,0,0,0,False,100.0,15.0,12.375,2117.738740133106
0,1759081026.0570877,0.1,4,0.0907,0.0284,0.0748,63.0,0.0,19.33,None,None,9.77,True,None,sfc_unique_p4_1,0,None,4,33.0,7,8,0,0,0,False,100.0,15.0,12.375,2117.738740133106
0,1759081046.953356,21.0,6,0.1142,0.0346,0.0998,81.0,0.0,7.5,None,None,8.463,True,None,sfc_cache_p1_2,0,None,4,33.0,8,10,0,0,0,False,100.0,15.1,13.2,2135.344373935923
0,1759081046.9536538,21.0,6,0.1142,0.0346,0.0998,81.0,0.0,13.66,None,None,9.6,True,None,sfc_unique_p1_2,0,None,4,33.0,8,10,0,0,0,False,100.0,15.1,13.2,2135.344373935923
0,1759081046.987165,21.0,7,0.1376,0.0415,0.1247,99.0,0.0,11.15,None,None,13.21,True,None,sfc_cache_p2_2,0,None,4,33.0,10,12,0,0,0,False,100.0,15.166666666666666,13.75,2153.689831295465
0,1759081046.9875946,21.0,7,0.1376,0.0415,0.1247,99.0,0.0,20.01,None,None,15.046,True,None,sfc_unique_p2_2,0,None,4,33.0,10,12,0,0,0,False,100.0,15.166666666666666,13.75,2153.689831295465
0,1759081047.0240426,21.1,8,0.158,0.0442,0.1247,126.0,0.0,7.54,None,None,13.083,True,None,sfc_cache_p3_2,0,None,8,66.0,12,14,0,0,0,False,100.0,14.928571428571429,11.785714285714286,2153.689831295465
0,1759081047.0244436,21.1,8,0.158,0.0442,0.1247,126.0,0.0,8.27,None,None,15.666,True,None,sfc_unique_p3_2,0,None,8,66.0,12,14,0,0,0,False,100.0,14.928571428571429,11.785714285714286,2153.689831295465
0,1759081047.0475798,21.1,9,0.1784,0.0511,0.1247,144.0,0.0,8.96,None,None,9.078,True,None,sfc_cache_p4_2,0,None,12,99.0,15,16,0,0,0,False,100.0,14.75,10.3125,2175.6291595728217
0,1759081047.047807,21.1,9,0.1784,0.0511,0.1247,144.0,0.0,15.63,None,None,9.612,True,None,sfc_unique_p4_2,0,None,12,99.0,15,16,0,0,0,False,100.0,14.75,10.3125,2175.6291595728217
0,1759081056.8575501,30.9,9,0.1784,0.0534,0.1247,162.0,0.0,8.39,None,None,13.509,True,None,sfc_cache_p2_1,0,None,12,99.0,15,16,0,0,0,False,100.0,14.75,10.3125,2161.1979569726045
0,1759081056.858024,30.9,9,0.1784,0.0534,0.1247,162.0,0.0,14.67,None,None,15.26,True,None,sfc_unique_p2_1,0,None,12,99.0,15,16,0,0,0,False,100.0,14.75,10.3125,2161.1979569726045
