No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1755521891.3634756,0,1,0.0108,0.0027,0.0275,18.0,0.0,8.06,None,None,6.23,True,None,sfc_cache_p1_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1755521891.3640437,0.0,1,0.0108,0.0027,0.0275,18.0,0.0,13.1,None,None,5.666,True,None,sfc_unique_p1_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1755521891.3792527,0.0,2,0.0183,0.0055,0.0275,36.0,0.0,8.98,None,None,5.65,True,None,sfc_cache_p2_1,0,None,4,33.0,4,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755521891.3796651,0.0,2,0.0183,0.0055,0.0275,36.0,0.0,14.92,None,None,5.611,True,None,sfc_unique_p2_1,0,None,4,33.0,4,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755521891.3996549,0.0,3,0.0258,0.0082,0.0275,54.0,0.0,9.29,None,None,5.701,True,None,sfc_cache_p3_1,0,None,8,66.0,7,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755521891.4000835,0.0,3,0.0258,0.0082,0.0275,54.0,0.0,15.54,None,None,5.583,True,None,sfc_unique_p3_1,0,None,8,66.0,7,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755521891.4175146,0.1,4,0.0333,0.011,0.0275,72.0,0.0,9.29,None,None,5.898,True,None,sfc_cache_p4_1,0,None,12,99.0,10,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755521891.417938,0.1,4,0.0333,0.011,0.0275,72.0,0.0,15.54,None,None,5.659,True,None,sfc_unique_p4_1,0,None,12,99.0,10,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755521915.346193,24.0,6,0.0442,0.0151,0.055,90.0,0.0,9.05,None,None,5.805,True,None,sfc_cache_p1_2,0,None,12,99.0,11,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755521915.346984,24.0,6,0.0442,0.0151,0.055,90.0,0.0,14.58,None,None,5.635,True,None,sfc_unique_p1_2,0,None,12,99.0,11,0,0,0,0,False,100.0,7.741935483870968,60.0
