No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759081010.4481914,0,1,0.0234,0.0021,0.0249,27.0,0.0,7.95,None,None,14.131,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2045.4171180931744
0,1759081010.448829,0.0,1,0.0234,0.0021,0.0249,27.0,0.0,8.27,None,None,16.086,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2045.4171180931744
0,1759081010.480884,0.0,2,0.0469,0.009,0.0499,45.0,0.0,10.4,None,None,13.175,True,None,sfc_cache_p2_1,0,None,0,0,1,4,0,0,0,False,100.0,15.5,16.5,2063.0227518959914
0,1759081010.4812922,0.0,2,0.0469,0.009,0.0499,45.0,0.0,18.55,None,None,15.277,True,None,sfc_unique_p2_1,0,None,0,0,1,4,0,0,0,False,100.0,15.5,16.5,2063.0227518959914
0,1759081010.5137239,0.1,3,0.0703,0.0117,0.0748,72.0,0.0,7.82,None,None,12.977,True,None,sfc_cache_p3_1,0,None,0,0,2,6,0,0,0,False,100.0,15.5,16.5,2065.344373935923
0,1759081010.5141394,0.1,3,0.0703,0.0117,0.0748,72.0,0.0,8.27,None,None,15.791,True,None,sfc_unique_p3_1,0,None,0,0,2,6,0,0,0,False,100.0,15.5,16.5,2065.344373935923
0,1759081010.5520747,0.1,4,0.0907,0.0186,0.0748,90.0,0.0,11.43,None,None,13.017,True,None,sfc_cache_p4_1,0,None,4,33.0,5,8,0,0,0,False,100.0,15.0,12.375,2081.368209255533
0,1759081010.552508,0.1,4,0.0907,0.0186,0.0748,90.0,0.0,20.33,None,None,15.14,True,None,sfc_unique_p4_1,0,None,4,33.0,5,8,0,0,0,False,100.0,15.0,12.375,2081.368209255533
0,1759081035.4290404,25.0,6,0.1142,0.0242,0.0998,96.0,0.0,8.23,None,None,13.058,True,None,sfc_cache_p1_2,0,None,4,33.0,6,10,0,0,0,False,100.0,15.1,13.2,2119.2152917505027
0,1759081035.4295616,25.0,6,0.1142,0.0242,0.0998,96.0,0.0,5.28,None,None,13.959,True,None,sfc_unique_p1_2,0,None,4,33.0,6,10,0,0,0,False,100.0,15.1,13.2,2119.2152917505027
0,1759081035.4676178,25.0,7,0.1346,0.0276,0.0998,123.0,0.0,6.5,None,None,13.001,True,None,sfc_cache_p2_2,0,None,8,66.0,8,12,0,0,0,False,100.0,14.833333333333334,11.0,2119.2152917505027
0,1759081035.468132,25.0,7,0.1346,0.0276,0.0998,123.0,0.0,8.27,None,None,15.991,True,None,sfc_unique_p2_2,0,None,8,66.0,8,12,0,0,0,False,100.0,14.833333333333334,11.0,2119.2152917505027
0,1759081035.5045679,25.1,8,0.155,0.0333,0.0998,129.0,0.0,8.06,None,None,12.999,True,None,sfc_cache_p3_2,0,None,12,99.0,11,14,0,0,0,False,100.0,14.642857142857142,9.428571428571429,2148.2727132022906
0,1759081035.5050025,25.1,8,0.155,0.0333,0.0998,129.0,0.0,5.15,None,None,13.943,True,None,sfc_unique_p3_2,0,None,12,99.0,11,14,0,0,0,False,100.0,14.642857142857142,9.428571428571429,2148.2727132022906
0,1759081035.538562,25.1,9,0.1754,0.0367,0.0998,156.0,0.0,7.5,None,None,13.193,True,None,sfc_cache_p4_2,0,None,16,132.0,13,16,0,0,0,False,100.0,14.5,8.25,2148.2727132022906
0,1759081035.5389867,25.1,9,0.1754,0.0367,0.0998,156.0,0.0,8.27,None,None,15.835,True,None,sfc_unique_p4_2,0,None,16,132.0,13,16,0,0,0,False,100.0,14.5,8.25,2148.2727132022906
0,1759081053.438644,43.0,11,0.1988,0.0388,0.1247,183.0,0.0,8.67,None,None,13.097,True,None,sfc_cache_p1_3,0,None,16,132.0,13,18,0,0,0,False,100.0,14.61111111111111,9.166666666666666,2152.558427488005
0,1759081053.439132,43.0,11,0.1988,0.0388,0.1247,183.0,0.0,8.27,None,None,15.593,True,None,sfc_unique_p1_3,0,None,16,132.0,13,18,0,0,0,False,100.0,14.61111111111111,9.166666666666666,2152.558427488005
0,1759081053.4807918,43.0,12,0.2192,0.0464,0.1247,201.0,0.0,10.35,None,None,13.117,True,None,sfc_cache_p2_3,0,None,20,165.0,15,20,0,0,0,False,100.0,14.5,8.25,2175.058427488005
0,1759081053.4812913,43.0,12,0.2192,0.0464,0.1247,201.0,0.0,17.01,None,None,15.134,True,None,sfc_unique_p2_3,0,None,20,165.0,15,20,0,0,0,False,100.0,14.5,8.25,2175.058427488005
0,1759081053.5179574,43.1,13,0.2396,0.0521,0.1247,207.0,0.0,8.97,None,None,13.106,True,None,sfc_cache_p3_3,0,None,24,198.0,17,22,0,0,0,False,100.0,14.409090909090908,7.5,2197.558427488005
