No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759778975.9793901,0,1,0.0234,0.0335,0.0249,0.0,0.0,8.7,None,None,15.087,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2085.4799194298107
0,1759778975.980465,0.0,1,0.0234,0.0335,0.0249,0.0,0.0,17.14,None,None,13.65,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2085.4799194298107
0,1759778976.0164366,0.0,2,0.0469,0.0787,0.0499,0.0,0.0,11.02,None,None,12.846,True,None,sfc_cache_p2_1,0,None,0,0,0,4,0,0,0,False,100.0,15.5,16.5,2134.331684307413
0,1759778976.0167751,0.0,2,0.0469,0.0787,0.0499,0.0,0.0,11.82,None,None,13.812,True,None,sfc_unique_p2_1,0,None,0,0,0,4,0,0,0,False,100.0,15.5,16.5,2134.331684307413
0,1759778976.0525353,0.1,3,0.0703,0.1077,0.0748,0.0,0.0,9.77,None,None,12.722,True,None,sfc_cache_p3_1,0,None,0,0,1,6,0,0,0,False,100.0,15.5,16.5,2179.6423502973453
0,1759778976.0528264,0.1,3,0.0703,0.1077,0.0748,0.0,0.0,13.44,None,None,13.448,True,None,sfc_unique_p3_1,0,None,0,0,1,6,0,0,0,False,100.0,15.5,16.5,2179.6423502973453
0,1759778976.0873353,0.1,4,0.0907,0.1397,0.0748,0.0,0.0,9.34,None,None,12.43,True,None,sfc_cache_p4_1,0,None,4,33.0,2,8,0,0,0,False,100.0,15.0,12.375,2213.631244475026
0,1759778976.0876982,0.1,4,0.0907,0.1397,0.0748,0.0,0.0,23.91,None,None,13.094,True,None,sfc_unique_p4_1,0,None,4,33.0,2,8,0,0,0,False,100.0,15.0,12.375,2213.631244475026
0,1759778989.9821227,14.0,6,0.1142,0.168,0.0998,0.0,0.0,9.16,None,None,12.565,True,None,sfc_cache_p1_2,0,None,4,33.0,2,10,0,0,0,False,100.0,15.1,13.2,2258.4907813391274
0,1759778989.9824378,14.0,6,0.1142,0.168,0.0998,0.0,0.0,9.68,None,None,14.374,True,None,sfc_unique_p1_2,0,None,4,33.0,2,10,0,0,0,False,100.0,15.1,13.2,2258.4907813391274
0,1759778990.0152757,14.0,7,0.1376,0.2078,0.1247,0.0,0.0,13.23,None,None,12.129,True,None,sfc_cache_p2_2,0,None,4,33.0,3,12,0,0,0,False,100.0,15.166666666666666,13.75,2307.192360735412
0,1759778990.015565,14.0,7,0.1376,0.2078,0.1247,0.0,0.0,16.72,None,None,13.648,True,None,sfc_unique_p2_2,0,None,4,33.0,3,12,0,0,0,False,100.0,15.166666666666666,13.75,2307.192360735412
0,1759778990.050043,14.1,8,0.161,0.23,0.1497,0.0,0.0,8.15,None,None,12.115,True,None,sfc_cache_p3_2,0,None,4,33.0,3,14,0,0,0,False,100.0,15.214285714285714,14.142857142857142,2338.4641169191023
0,1759778990.0503469,14.1,8,0.161,0.23,0.1497,0.0,0.0,13.96,None,None,13.764,True,None,sfc_unique_p3_2,0,None,4,33.0,3,14,0,0,0,False,100.0,15.214285714285714,14.142857142857142,2338.4641169191023
0,1759778990.0875082,14.1,9,0.1814,0.2655,0.1497,0.0,0.0,12.93,None,None,13.123,True,None,sfc_cache_p4_2,0,None,8,66.0,4,16,0,0,0,False,100.0,15.0,12.375,2388.4714836222406
0,1759778990.0878553,14.1,9,0.1814,0.2655,0.1497,0.0,0.0,15.29,None,None,15.702,True,None,sfc_unique_p4_2,0,None,8,66.0,4,16,0,0,0,False,100.0,15.0,12.375,2388.4714836222406
